Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3087¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":627,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Program
5152¿MemberExpression¿¿5391¿¿¿¿{"start":{"line":590,"column":12},"end":{"line":590,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5153¿Identifier¿¿5391¿args¿¿¿{"start":{"line":590,"column":12},"end":{"line":590,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5154¿Identifier¿¿5391¿push¿¿¿{"start":{"line":590,"column":17},"end":{"line":590,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5155¿Identifier¿¿5391¿v473¿¿¿¿¿Identifier
5156¿ExpressionStatement¿¿5391¿¿¿¿{"start":{"line":590,"column":12},"end":{"line":590,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
5157¿Identifier¿¿5391¿v474¿¿¿¿¿Identifier
5158¿VariableDeclarator¿¿5391¿v475¿¿¿{"start":{"line":592,"column":19},"end":{"line":592,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5159¿CallExpression¿¿5391¿¿¿¿{"start":{"line":592,"column":19},"end":{"line":592,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
5160¿MemberExpression¿¿5391¿¿¿¿{"start":{"line":592,"column":19},"end":{"line":592,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5161¿Identifier¿¿5391¿VBoxManage¿¿¿{"start":{"line":592,"column":19},"end":{"line":592,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5162¿Identifier¿¿5391¿manage¿¿¿{"start":{"line":592,"column":30},"end":{"line":592,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5163¿Identifier¿¿5391¿args¿¿¿{"start":{"line":592,"column":37},"end":{"line":592,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5164¿ReturnStatement¿¿5391¿¿¿¿{"start":{"line":592,"column":12},"end":{"line":592,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ReturnStatement
5165¿Identifier¿¿5391¿v475¿¿¿¿¿Identifier
5166¿BlockStatement¿¿5391¿¿¿¿{"start":{"line":563,"column":22},"end":{"line":593,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
5167¿VariableDeclarator¿¿5389¿v477¿¿¿{"start":{"line":561,"column":11},"end":{"line":593,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5168¿CallExpression¿¿5389¿¿¿¿{"start":{"line":561,"column":11},"end":{"line":593,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
5169¿MemberExpression¿¿5389¿¿¿¿{"start":{"line":561,"column":11},"end":{"line":563,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5170¿Identifier¿¿5389¿v462¿¿¿¿¿Identifier
5171¿Identifier¿¿5389¿then¿¿¿{"start":{"line":563,"column":9},"end":{"line":563,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5172¿Identifier¿¿5389¿v476¿¿¿¿¿Identifier
5173¿ReturnStatement¿¿5389¿¿¿¿{"start":{"line":561,"column":4},"end":{"line":593,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ReturnStatement
5174¿Identifier¿¿5389¿v477¿¿¿¿¿Identifier
5175¿BlockStatement¿¿5389¿¿¿¿{"start":{"line":559,"column":80},"end":{"line":594,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
5176¿ExpressionStatement¿¿5268¿¿¿¿{"start":{"line":559,"column":0},"end":{"line":594,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
5177¿AssignmentExpression¿=¿5268¿¿¿¿{"start":{"line":559,"column":0},"end":{"line":594,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
5178¿MemberExpression¿¿5268¿¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5179¿Identifier¿¿5268¿VBoxManage¿¿¿{"start":{"line":559,"column":0},"end":{"line":559,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5180¿Identifier¿¿5268¿execOnVm¿¿¿{"start":{"line":559,"column":11},"end":{"line":559,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5181¿Identifier¿¿5268¿v478¿¿¿¿¿Identifier
5182¿VariableDeclarator¿exported¿5268¿v484¿¿¿{"start":{"line":603,"column":0},"end":{"line":625,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5183¿FunctionExpression¿¿5268¿anon¿¿¿{"start":{"line":603,"column":22},"end":{"line":625,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿FunctionExpression
5184¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":603,"column":32},"end":{"line":603,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5185¿Identifier¿¿0¿username¿¿¿{"start":{"line":603,"column":40},"end":{"line":603,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5186¿Identifier¿¿0¿password¿¿¿{"start":{"line":603,"column":50},"end":{"line":603,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5187¿Identifier¿¿0¿taskName¿¿¿{"start":{"line":603,"column":60},"end":{"line":603,"column":68},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5188¿VariableDeclarator¿¿5397¿v479¿¿¿{"start":{"line":605,"column":11},"end":{"line":605,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5189¿CallExpression¿¿5397¿¿¿¿{"start":{"line":605,"column":11},"end":{"line":605,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
5190¿MemberExpression¿¿5397¿¿¿¿{"start":{"line":605,"column":11},"end":{"line":605,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5191¿ThisExpression¿¿5397¿¿¿¿{"start":{"line":605,"column":11},"end":{"line":605,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ThisExpression
5192¿Identifier¿¿5397¿getInfo¿¿¿{"start":{"line":605,"column":16},"end":{"line":605,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5193¿Identifier¿¿5397¿vmname¿¿¿{"start":{"line":605,"column":24},"end":{"line":605,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5194¿VariableDeclarator¿¿5397¿v482¿¿¿{"start":{"line":606,"column":14},"end":{"line":624,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5195¿ArrowFunctionExpression¿¿5397¿¿¿¿{"start":{"line":606,"column":14},"end":{"line":624,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrowFunctionExpression
5196¿Identifier¿¿0¿info¿¿¿{"start":{"line":606,"column":14},"end":{"line":606,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5197¿VariableDeclarator¿¿5399¿path¿¿¿{"start":{"line":608,"column":16},"end":{"line":608,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5198¿VariableDeclarator¿¿5399¿params¿¿¿{"start":{"line":608,"column":22},"end":{"line":608,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5199¿VariableDeclarator¿¿5399¿v480¿¿¿{"start":{"line":610,"column":46},"end":{"line":610,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5200¿MemberExpression¿computed¿5399¿¿¿¿{"start":{"line":610,"column":46},"end":{"line":610,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5201¿Identifier¿¿5399¿info¿¿¿{"start":{"line":610,"column":46},"end":{"line":610,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5202¿Literal¿string¿5399¿¿'ostype'¿¿{"start":{"line":610,"column":51},"end":{"line":610,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5203¿VariableDeclarator¿¿5399¿isWindows¿¿¿{"start":{"line":610,"column":18},"end":{"line":610,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5204¿CallExpression¿¿5399¿¿¿¿{"start":{"line":610,"column":30},"end":{"line":610,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
5205¿MemberExpression¿¿5399¿¿¿¿{"start":{"line":610,"column":30},"end":{"line":610,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
5206¿Literal¿object¿5399¿¿/windows/i¿¿{"start":{"line":610,"column":30},"end":{"line":610,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5207¿Identifier¿¿5399¿test¿¿¿{"start":{"line":610,"column":41},"end":{"line":610,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5208¿Identifier¿¿5399¿v480¿¿¿¿¿Identifier
5209¿IfStatement¿¿5399¿¿¿¿{"start":{"line":612,"column":12},"end":{"line":621,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿IfStatement
5210¿Identifier¿¿5399¿isWindows¿¿¿{"start":{"line":612,"column":16},"end":{"line":612,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5211¿ExpressionStatement¿¿5399¿¿¿¿{"start":{"line":614,"column":16},"end":{"line":614,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
5212¿AssignmentExpression¿=¿5399¿¿¿¿{"start":{"line":614,"column":16},"end":{"line":614,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
5213¿Identifier¿¿5399¿path¿¿¿{"start":{"line":614,"column":16},"end":{"line":614,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5214¿Literal¿string¿5399¿¿'taskkill.exe'¿¿{"start":{"line":614,"column":23},"end":{"line":614,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5215¿ExpressionStatement¿¿5399¿¿¿¿{"start":{"line":615,"column":16},"end":{"line":615,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
5216¿AssignmentExpression¿=¿5399¿¿¿¿{"start":{"line":615,"column":16},"end":{"line":615,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
5217¿Identifier¿¿5399¿params¿¿¿{"start":{"line":615,"column":16},"end":{"line":615,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5218¿ArrayExpression¿¿5399¿¿¿¿{"start":{"line":615,"column":25},"end":{"line":615,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrayExpression
5219¿Literal¿string¿5399¿¿'/f'¿¿{"start":{"line":615,"column":26},"end":{"line":615,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5220¿Literal¿string¿5399¿¿'/im'¿¿{"start":{"line":615,"column":32},"end":{"line":615,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5221¿Identifier¿¿5399¿taskName¿¿¿{"start":{"line":615,"column":39},"end":{"line":615,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5222¿BlockStatement¿¿5399¿¿¿¿{"start":{"line":612,"column":27},"end":{"line":617,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
5223¿ExpressionStatement¿¿5399¿¿¿¿{"start":{"line":619,"column":16},"end":{"line":619,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
5224¿AssignmentExpression¿=¿5399¿¿¿¿{"start":{"line":619,"column":16},"end":{"line":619,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
5225¿Identifier¿¿5399¿path¿¿¿{"start":{"line":619,"column":16},"end":{"line":619,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5226¿Literal¿string¿5399¿¿'sudo'¿¿{"start":{"line":619,"column":23},"end":{"line":619,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5227¿ExpressionStatement¿¿5399¿¿¿¿{"start":{"line":620,"column":16},"end":{"line":620,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ExpressionStatement
5228¿AssignmentExpression¿=¿5399¿¿¿¿{"start":{"line":620,"column":16},"end":{"line":620,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿AssignmentExpression
5229¿Identifier¿¿5399¿params¿¿¿{"start":{"line":620,"column":16},"end":{"line":620,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5230¿ArrayExpression¿¿5399¿¿¿¿{"start":{"line":620,"column":25},"end":{"line":620,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿ArrayExpression
5231¿Literal¿string¿5399¿¿'killall'¿¿{"start":{"line":620,"column":26},"end":{"line":620,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Literal
5232¿Identifier¿¿5399¿taskName¿¿¿{"start":{"line":620,"column":37},"end":{"line":620,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿Identifier
5233¿BlockStatement¿¿5399¿¿¿¿{"start":{"line":617,"column":19},"end":{"line":621,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿BlockStatement
5234¿VariableDeclarator¿¿5399¿v481¿¿¿{"start":{"line":623,"column":19},"end":{"line":623,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿VariableDeclarator
5235¿CallExpression¿¿5399¿¿¿¿{"start":{"line":623,"column":19},"end":{"line":623,"column":80},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿CallExpression
5236¿MemberExpression¿¿5399¿¿¿¿{"start":{"line":623,"column":19},"end":{"line":623,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/vboxmanage.js_1.0.6/index.js"}¿¿MemberExpression
