Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5201¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":617,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Program
8678¿Identifier¿¿9260¿template¿¿¿{"start":{"line":535,"column":4},"end":{"line":535,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8679¿CallExpression¿¿9260¿¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":131},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8680¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8681¿Identifier¿¿9260¿template¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8682¿Identifier¿¿9260¿replace¿¿¿{"start":{"line":535,"column":24},"end":{"line":535,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8683¿Literal¿object¿9260¿¿/\$\{#foreach lop\.verification\.criteria as criterion\}[\s\S]*?\$\{\/foreach\}/g¿¿{"start":{"line":535,"column":32},"end":{"line":535,"column":113},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Literal
8684¿Identifier¿¿9260¿criteriaSection¿¿¿{"start":{"line":535,"column":115},"end":{"line":535,"column":130},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8685¿VariableDeclarator¿¿9260¿memorySection¿¿¿{"start":{"line":538,"column":8},"end":{"line":538,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8686¿Literal¿string¿9260¿¿''¿¿{"start":{"line":538,"column":24},"end":{"line":538,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Literal
8687¿VariableDeclarator¿¿9260¿v951¿¿¿{"start":{"line":539,"column":4},"end":{"line":539,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8688¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":539,"column":4},"end":{"line":539,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8689¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":539,"column":4},"end":{"line":539,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8690¿Identifier¿¿9260¿memory_patterns¿¿¿{"start":{"line":539,"column":8},"end":{"line":539,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8691¿VariableDeclarator¿¿9260¿v953¿¿¿{"start":{"line":539,"column":32},"end":{"line":541,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8692¿ArrowFunctionExpression¿¿9260¿¿¿¿{"start":{"line":539,"column":32},"end":{"line":541,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ArrowFunctionExpression
8693¿Identifier¿¿0¿pattern¿¿¿{"start":{"line":539,"column":32},"end":{"line":539,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8694¿VariableDeclarator¿¿9279¿v952¿¿¿{"start":{"line":540,"column":28},"end":{"line":540,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8695¿CallExpression¿¿9279¿¿¿¿{"start":{"line":540,"column":28},"end":{"line":540,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8696¿MemberExpression¿¿9279¿¿¿¿{"start":{"line":540,"column":28},"end":{"line":540,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8697¿ThisExpression¿¿9279¿¿¿¿{"start":{"line":540,"column":28},"end":{"line":540,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ThisExpression
8698¿Identifier¿¿9279¿escapeTemplate¿¿¿{"start":{"line":540,"column":33},"end":{"line":540,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8699¿Identifier¿¿9279¿pattern¿¿¿{"start":{"line":540,"column":48},"end":{"line":540,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8700¿ExpressionStatement¿¿9279¿¿¿¿{"start":{"line":540,"column":6},"end":{"line":540,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ExpressionStatement
8701¿AssignmentExpression¿+=¿9279¿¿¿¿{"start":{"line":540,"column":6},"end":{"line":540,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿AssignmentExpression
8702¿Identifier¿¿9279¿memorySection¿¿¿{"start":{"line":540,"column":6},"end":{"line":540,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8703¿TemplateLiteral¿¿9279¿¿¿¿{"start":{"line":540,"column":23},"end":{"line":540,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿TemplateLiteral
8704¿Identifier¿¿9279¿v952¿¿¿¿¿Identifier
8705¿BlockStatement¿¿9279¿¿¿¿{"start":{"line":539,"column":43},"end":{"line":541,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿BlockStatement
8706¿VariableDeclarator¿¿9260¿v954¿¿¿{"start":{"line":539,"column":4},"end":{"line":541,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8707¿CallExpression¿¿9260¿¿¿¿{"start":{"line":539,"column":4},"end":{"line":541,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8708¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":539,"column":4},"end":{"line":539,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8709¿Identifier¿¿9260¿v951¿¿¿¿¿Identifier
8710¿Identifier¿¿9260¿forEach¿¿¿{"start":{"line":539,"column":24},"end":{"line":539,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8711¿Identifier¿¿9260¿v953¿¿¿¿¿Identifier
8712¿ExpressionStatement¿¿9260¿¿¿¿{"start":{"line":539,"column":4},"end":{"line":541,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ExpressionStatement
8713¿Identifier¿¿9260¿v954¿¿¿¿¿Identifier
8714¿ExpressionStatement¿¿9260¿¿¿¿{"start":{"line":542,"column":4},"end":{"line":542,"column":121},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ExpressionStatement
8715¿AssignmentExpression¿=¿9260¿¿¿¿{"start":{"line":542,"column":4},"end":{"line":542,"column":120},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿AssignmentExpression
8716¿Identifier¿¿9260¿template¿¿¿{"start":{"line":542,"column":4},"end":{"line":542,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8717¿CallExpression¿¿9260¿¿¿¿{"start":{"line":542,"column":15},"end":{"line":542,"column":120},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8718¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":542,"column":15},"end":{"line":542,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8719¿Identifier¿¿9260¿template¿¿¿{"start":{"line":542,"column":15},"end":{"line":542,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8720¿Identifier¿¿9260¿replace¿¿¿{"start":{"line":542,"column":24},"end":{"line":542,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8721¿Literal¿object¿9260¿¿/\$\{#foreach lop\.memory_patterns as pattern\}[\s\S]*?\$\{\/foreach\}/g¿¿{"start":{"line":542,"column":32},"end":{"line":542,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Literal
8722¿Identifier¿¿9260¿memorySection¿¿¿{"start":{"line":542,"column":106},"end":{"line":542,"column":119},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8723¿VariableDeclarator¿¿9260¿v955¿¿¿{"start":{"line":545,"column":8},"end":{"line":545,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8724¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":545,"column":8},"end":{"line":545,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8725¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":545,"column":8},"end":{"line":545,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8726¿Identifier¿¿9260¿testing¿¿¿{"start":{"line":545,"column":12},"end":{"line":545,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8727¿IfStatement¿¿9260¿¿¿¿{"start":{"line":545,"column":4},"end":{"line":567,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿IfStatement
8728¿Identifier¿¿9260¿v955¿¿¿¿¿Identifier
8729¿VariableDeclarator¿¿9260¿testingSection¿¿¿{"start":{"line":546,"column":10},"end":{"line":546,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8730¿Literal¿string¿9260¿¿'### Required Tests\n'¿¿{"start":{"line":546,"column":27},"end":{"line":546,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Literal
8731¿VariableDeclarator¿¿9260¿v956¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8732¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8733¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8734¿Identifier¿¿9260¿testing¿¿¿{"start":{"line":547,"column":14},"end":{"line":547,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8735¿VariableDeclarator¿¿9260¿v957¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8736¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":547,"column":10},"end":{"line":547,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8737¿Identifier¿¿9260¿v956¿¿¿¿¿Identifier
8738¿Identifier¿¿9260¿required_tests¿¿¿{"start":{"line":547,"column":22},"end":{"line":547,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8739¿IfStatement¿¿9260¿¿¿¿{"start":{"line":547,"column":6},"end":{"line":551,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿IfStatement
8740¿Identifier¿¿9260¿v957¿¿¿¿¿Identifier
8741¿VariableDeclarator¿¿9260¿v958¿¿¿{"start":{"line":548,"column":8},"end":{"line":548,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8742¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":548,"column":8},"end":{"line":548,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8743¿Identifier¿¿9260¿lop¿¿¿{"start":{"line":548,"column":8},"end":{"line":548,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8744¿Identifier¿¿9260¿testing¿¿¿{"start":{"line":548,"column":12},"end":{"line":548,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8745¿VariableDeclarator¿¿9260¿v959¿¿¿{"start":{"line":548,"column":8},"end":{"line":548,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8746¿MemberExpression¿¿9260¿¿¿¿{"start":{"line":548,"column":8},"end":{"line":548,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8747¿Identifier¿¿9260¿v958¿¿¿¿¿Identifier
8748¿Identifier¿¿9260¿required_tests¿¿¿{"start":{"line":548,"column":20},"end":{"line":548,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8749¿VariableDeclarator¿¿9260¿v961¿¿¿{"start":{"line":548,"column":43},"end":{"line":550,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8750¿ArrowFunctionExpression¿¿9260¿¿¿¿{"start":{"line":548,"column":43},"end":{"line":550,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ArrowFunctionExpression
8751¿Identifier¿¿0¿test¿¿¿{"start":{"line":548,"column":43},"end":{"line":548,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8752¿VariableDeclarator¿¿9281¿v960¿¿¿{"start":{"line":549,"column":33},"end":{"line":549,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿VariableDeclarator
8753¿CallExpression¿¿9281¿¿¿¿{"start":{"line":549,"column":33},"end":{"line":549,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿CallExpression
8754¿MemberExpression¿¿9281¿¿¿¿{"start":{"line":549,"column":33},"end":{"line":549,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿MemberExpression
8755¿ThisExpression¿¿9281¿¿¿¿{"start":{"line":549,"column":33},"end":{"line":549,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ThisExpression
8756¿Identifier¿¿9281¿escapeTemplate¿¿¿{"start":{"line":549,"column":38},"end":{"line":549,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8757¿Identifier¿¿9281¿test¿¿¿{"start":{"line":549,"column":53},"end":{"line":549,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
8758¿ExpressionStatement¿¿9281¿¿¿¿{"start":{"line":549,"column":10},"end":{"line":549,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿ExpressionStatement
8759¿AssignmentExpression¿+=¿9281¿¿¿¿{"start":{"line":549,"column":10},"end":{"line":549,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿AssignmentExpression
8760¿Identifier¿¿9281¿testingSection¿¿¿{"start":{"line":549,"column":10},"end":{"line":549,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/multi-agent-claude/index.js"}¿¿Identifier
