Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1747¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":187,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Program
2975¿ExpressionStatement¿¿3120¿¿¿¿{"start":{"line":178,"column":6},"end":{"line":178,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2976¿AssignmentExpression¿=¿3120¿¿¿¿{"start":{"line":178,"column":6},"end":{"line":178,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2977¿MemberExpression¿computed¿3120¿¿¿¿{"start":{"line":178,"column":6},"end":{"line":178,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2978¿Identifier¿¿3120¿v339¿¿¿¿¿Identifier
2979¿Identifier¿¿3120¿pid¿¿¿{"start":{"line":178,"column":19},"end":{"line":178,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2980¿Identifier¿¿3120¿stats¿¿¿{"start":{"line":178,"column":26},"end":{"line":178,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2981¿VariableDeclarator¿¿3120¿v340¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2982¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2983¿Identifier¿¿3120¿self¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2984¿Identifier¿¿3120¿history¿¿¿{"start":{"line":179,"column":11},"end":{"line":179,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2985¿VariableDeclarator¿¿3120¿v341¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2986¿MemberExpression¿computed¿3120¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2987¿Identifier¿¿3120¿v340¿¿¿¿¿Identifier
2988¿Identifier¿¿3120¿pid¿¿¿{"start":{"line":179,"column":19},"end":{"line":179,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2989¿ExpressionStatement¿¿3120¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2990¿AssignmentExpression¿=¿3120¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2991¿MemberExpression¿¿3120¿¿¿¿{"start":{"line":179,"column":6},"end":{"line":179,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2992¿Identifier¿¿3120¿v341¿¿¿¿¿Identifier
2993¿Identifier¿¿3120¿uptime¿¿¿{"start":{"line":179,"column":24},"end":{"line":179,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2994¿Identifier¿¿3120¿uptime¿¿¿{"start":{"line":179,"column":33},"end":{"line":179,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2995¿VariableDeclarator¿¿3120¿v342¿¿¿{"start":{"line":181,"column":31},"end":{"line":181,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2996¿BinaryExpression¿/¿3120¿¿¿¿{"start":{"line":181,"column":31},"end":{"line":181,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2997¿Identifier¿¿3120¿total¿¿¿{"start":{"line":181,"column":31},"end":{"line":181,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2998¿Identifier¿¿3120¿seconds¿¿¿{"start":{"line":181,"column":39},"end":{"line":181,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2999¿VariableDeclarator¿¿3120¿v343¿¿¿{"start":{"line":181,"column":30},"end":{"line":181,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3000¿BinaryExpression¿*¿3120¿¿¿¿{"start":{"line":181,"column":30},"end":{"line":181,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
3001¿Identifier¿¿3120¿v342¿¿¿¿¿Identifier
3002¿Literal¿number¿3120¿¿100¿¿{"start":{"line":181,"column":50},"end":{"line":181,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
3003¿VariableDeclarator¿¿3120¿v344¿¿¿{"start":{"line":181,"column":24},"end":{"line":181,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3004¿ObjectExpression¿¿3120¿¿¿¿{"start":{"line":181,"column":24},"end":{"line":181,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ObjectExpression
3005¿Property¿¿3120¿¿¿¿{"start":{"line":181,"column":25},"end":{"line":181,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Property
3006¿Identifier¿¿3120¿cpu¿¿¿{"start":{"line":181,"column":25},"end":{"line":181,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3007¿Identifier¿¿3120¿v343¿¿¿¿¿Identifier
3008¿Property¿¿3120¿¿¿¿{"start":{"line":181,"column":55},"end":{"line":181,"column":77},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Property
3009¿Identifier¿¿3120¿memory¿¿¿{"start":{"line":181,"column":55},"end":{"line":181,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3010¿Identifier¿¿3120¿workingsetsize¿¿¿{"start":{"line":181,"column":63},"end":{"line":181,"column":77},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3011¿VariableDeclarator¿¿3120¿v345¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3012¿CallExpression¿¿3120¿¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
3013¿Identifier¿¿3120¿done¿¿¿{"start":{"line":181,"column":13},"end":{"line":181,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3014¿Literal¿object¿3120¿¿null¿¿{"start":{"line":181,"column":18},"end":{"line":181,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
3015¿Identifier¿¿3120¿v344¿¿¿¿¿Identifier
3016¿ReturnStatement¿¿3120¿¿¿¿{"start":{"line":181,"column":6},"end":{"line":181,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ReturnStatement
3017¿Identifier¿¿3120¿v345¿¿¿¿¿Identifier
3018¿BlockStatement¿¿3120¿¿¿¿{"start":{"line":146,"column":36},"end":{"line":182,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BlockStatement
3019¿VariableDeclarator¿¿3111¿v347¿¿¿{"start":{"line":146,"column":4},"end":{"line":182,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3020¿CallExpression¿¿3111¿¿¿¿{"start":{"line":146,"column":4},"end":{"line":182,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
3021¿MemberExpression¿¿3111¿¿¿¿{"start":{"line":146,"column":4},"end":{"line":146,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3022¿Identifier¿¿3111¿wmic¿¿¿{"start":{"line":146,"column":4},"end":{"line":146,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3023¿Identifier¿¿3111¿on¿¿¿{"start":{"line":146,"column":9},"end":{"line":146,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3024¿Literal¿string¿3111¿¿'close'¿¿{"start":{"line":146,"column":12},"end":{"line":146,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
3025¿Identifier¿¿3111¿v346¿¿¿¿¿Identifier
3026¿ExpressionStatement¿¿3111¿¿¿¿{"start":{"line":146,"column":4},"end":{"line":182,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3027¿Identifier¿¿3111¿v347¿¿¿¿¿Identifier
3028¿VariableDeclarator¿¿3111¿v348¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3029¿MemberExpression¿¿3111¿¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3030¿Identifier¿¿3111¿wmic¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3031¿Identifier¿¿3111¿stdin¿¿¿{"start":{"line":183,"column":9},"end":{"line":183,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3032¿VariableDeclarator¿¿3111¿v349¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3033¿CallExpression¿¿3111¿¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
3034¿MemberExpression¿¿3111¿¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3035¿Identifier¿¿3111¿v348¿¿¿¿¿Identifier
3036¿Identifier¿¿3111¿end¿¿¿{"start":{"line":183,"column":15},"end":{"line":183,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3037¿ExpressionStatement¿¿3111¿¿¿¿{"start":{"line":183,"column":4},"end":{"line":183,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3038¿Identifier¿¿3111¿v349¿¿¿¿¿Identifier
3039¿BlockStatement¿¿3111¿¿¿¿{"start":{"line":122,"column":36},"end":{"line":184,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BlockStatement
3040¿VariableDeclarator¿¿3084¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
3041¿ObjectExpression¿¿3084¿¿¿¿¿¿ObjectExpression
3042¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3043¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
3044¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3045¿Identifier¿¿3084¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3046¿Identifier¿¿3084¿history¿¿¿{"start":{"line":10,"column":2},"end":{"line":10,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3047¿Identifier¿¿3084¿v179¿¿¿¿¿Identifier
3048¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3049¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
3050¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3051¿Identifier¿¿3084¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3052¿Identifier¿¿3084¿cpu¿¿¿{"start":{"line":11,"column":2},"end":{"line":11,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3053¿Literal¿object¿3084¿¿null¿¿{"start":{"line":11,"column":7},"end":{"line":11,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
3054¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3055¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
3056¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3057¿Identifier¿¿3084¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3058¿Identifier¿¿3084¿proc¿¿¿{"start":{"line":12,"column":2},"end":{"line":12,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3059¿Identifier¿¿3084¿v197¿¿¿¿¿Identifier
3060¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3061¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
3062¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
3063¿Identifier¿¿3084¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3064¿Identifier¿¿3084¿proc_calc¿¿¿{"start":{"line":41,"column":2},"end":{"line":41,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
3065¿Identifier¿¿3084¿v258¿¿¿¿¿Identifier
3066¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
3067¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":185,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
