Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2221¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":254,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Program
3655¿Literal¿string¿3948¿¿'There was an error retrieving the font '¿¿{"start":{"line":227,"column":34},"end":{"line":227,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3656¿Identifier¿¿3948¿target¿¿¿{"start":{"line":227,"column":76},"end":{"line":227,"column":82},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3657¿VariableDeclarator¿¿3948¿v417¿¿¿{"start":{"line":227,"column":20},"end":{"line":227,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3658¿CallExpression¿¿3948¿¿¿¿{"start":{"line":227,"column":20},"end":{"line":227,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3659¿MemberExpression¿¿3948¿¿¿¿{"start":{"line":227,"column":20},"end":{"line":227,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3660¿Identifier¿¿3948¿console¿¿¿{"start":{"line":227,"column":20},"end":{"line":227,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3661¿Identifier¿¿3948¿error¿¿¿{"start":{"line":227,"column":28},"end":{"line":227,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3662¿Identifier¿¿3948¿v416¿¿¿¿¿Identifier
3663¿ExpressionStatement¿¿3948¿¿¿¿{"start":{"line":227,"column":20},"end":{"line":227,"column":84},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3664¿Identifier¿¿3948¿v417¿¿¿¿¿Identifier
3665¿BlockStatement¿¿3948¿¿¿¿{"start":{"line":226,"column":24},"end":{"line":228,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BlockStatement
3666¿VariableDeclarator¿¿3948¿dir¿¿¿{"start":{"line":229,"column":24},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3667¿VariableDeclarator¿¿3948¿v418¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3668¿MemberExpression¿¿3948¿¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3669¿Identifier¿¿3948¿argv¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3670¿Identifier¿¿3948¿g¿¿¿{"start":{"line":229,"column":35},"end":{"line":229,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3671¿VariableDeclarator¿¿3948¿v419¿¿¿{"start":{"line":229,"column":37},"end":{"line":229,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3672¿CallExpression¿¿3948¿¿¿¿{"start":{"line":229,"column":37},"end":{"line":229,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3673¿MemberExpression¿¿3948¿¿¿¿{"start":{"line":229,"column":37},"end":{"line":229,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3674¿Identifier¿¿3948¿process¿¿¿{"start":{"line":229,"column":37},"end":{"line":229,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3675¿Identifier¿¿3948¿cwd¿¿¿{"start":{"line":229,"column":45},"end":{"line":229,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3676¿VariableDeclarator¿¿3948¿v420¿¿¿{"start":{"line":229,"column":37},"end":{"line":229,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3677¿BinaryExpression¿+¿3948¿¿¿¿{"start":{"line":229,"column":37},"end":{"line":229,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3678¿Identifier¿¿3948¿v419¿¿¿¿¿Identifier
3679¿Literal¿string¿3948¿¿'/Fonts/'¿¿{"start":{"line":229,"column":51},"end":{"line":229,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3680¿VariableDeclarator¿¿3948¿v421¿¿¿{"start":{"line":229,"column":61},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3681¿BinaryExpression¿+¿3948¿¿¿¿{"start":{"line":229,"column":61},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3682¿Identifier¿¿3948¿__dirname¿¿¿{"start":{"line":229,"column":61},"end":{"line":229,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3683¿Literal¿string¿3948¿¿'/../Fonts/'¿¿{"start":{"line":229,"column":71},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3684¿IfStatement¿¿3948¿¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿IfStatement
3685¿Identifier¿¿3948¿v418¿¿¿¿¿Identifier
3686¿ExpressionStatement¿¿3948¿¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3687¿AssignmentExpression¿=¿3948¿¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿AssignmentExpression
3688¿Identifier¿¿3948¿dir¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3689¿Identifier¿¿3948¿v420¿¿¿¿¿Identifier
3690¿BlockStatement¿¿3948¿¿¿¿¿¿BlockStatement
3691¿ExpressionStatement¿¿3948¿¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3692¿AssignmentExpression¿=¿3948¿¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿AssignmentExpression
3693¿Identifier¿¿3948¿dir¿¿¿{"start":{"line":229,"column":30},"end":{"line":229,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3694¿Identifier¿¿3948¿v421¿¿¿¿¿Identifier
3695¿BlockStatement¿¿3948¿¿¿¿¿¿BlockStatement
3696¿VariableDeclarator¿¿3948¿v422¿¿¿{"start":{"line":230,"column":37},"end":{"line":230,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3697¿CallExpression¿¿3948¿¿¿¿{"start":{"line":230,"column":37},"end":{"line":230,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3698¿MemberExpression¿¿3948¿¿¿¿{"start":{"line":230,"column":37},"end":{"line":230,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3699¿Identifier¿¿3948¿target¿¿¿{"start":{"line":230,"column":37},"end":{"line":230,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3700¿Identifier¿¿3948¿toLowerCase¿¿¿{"start":{"line":230,"column":44},"end":{"line":230,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3701¿VariableDeclarator¿¿3948¿v423¿¿¿{"start":{"line":230,"column":33},"end":{"line":230,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3702¿BinaryExpression¿+¿3948¿¿¿¿{"start":{"line":230,"column":33},"end":{"line":230,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3703¿Identifier¿¿3948¿dir¿¿¿{"start":{"line":230,"column":33},"end":{"line":230,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3704¿Identifier¿¿3948¿v422¿¿¿¿¿Identifier
3705¿VariableDeclarator¿¿3948¿v424¿¿¿{"start":{"line":230,"column":33},"end":{"line":230,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3706¿BinaryExpression¿+¿3948¿¿¿¿{"start":{"line":230,"column":33},"end":{"line":230,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3707¿Identifier¿¿3948¿v423¿¿¿¿¿Identifier
3708¿Literal¿string¿3948¿¿'.flf'¿¿{"start":{"line":230,"column":58},"end":{"line":230,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3709¿VariableDeclarator¿¿3948¿v430¿¿¿{"start":{"line":230,"column":71},"end":{"line":235,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3710¿FunctionExpression¿¿3948¿anon¿¿¿{"start":{"line":230,"column":71},"end":{"line":235,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3711¿Identifier¿¿0¿err¿¿¿{"start":{"line":230,"column":80},"end":{"line":230,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3712¿VariableDeclarator¿¿3951¿v428¿¿¿{"start":{"line":231,"column":40},"end":{"line":234,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3713¿FunctionExpression¿¿3951¿anon¿¿¿{"start":{"line":231,"column":40},"end":{"line":234,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿FunctionExpression
3714¿Identifier¿¿0¿err¿¿¿{"start":{"line":231,"column":49},"end":{"line":231,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3715¿Identifier¿¿0¿data¿¿¿{"start":{"line":231,"column":54},"end":{"line":231,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3716¿IfStatement¿¿3953¿¿¿¿{"start":{"line":232,"column":28},"end":{"line":232,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿IfStatement
3717¿Identifier¿¿3953¿err¿¿¿{"start":{"line":232,"column":32},"end":{"line":232,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3718¿VariableDeclarator¿¿3953¿v425¿¿¿{"start":{"line":232,"column":44},"end":{"line":232,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3719¿CallExpression¿¿3953¿¿¿¿{"start":{"line":232,"column":44},"end":{"line":232,"column":62},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3720¿MemberExpression¿¿3953¿¿¿¿{"start":{"line":232,"column":44},"end":{"line":232,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3721¿Identifier¿¿3953¿console¿¿¿{"start":{"line":232,"column":44},"end":{"line":232,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3722¿Identifier¿¿3953¿error¿¿¿{"start":{"line":232,"column":52},"end":{"line":232,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3723¿Identifier¿¿3953¿err¿¿¿{"start":{"line":232,"column":58},"end":{"line":232,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3724¿ReturnStatement¿¿3953¿¿¿¿{"start":{"line":232,"column":37},"end":{"line":232,"column":63},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ReturnStatement
3725¿Identifier¿¿3953¿v425¿¿¿¿¿Identifier
3726¿BlockStatement¿¿3953¿¿¿¿¿¿BlockStatement
3727¿VariableDeclarator¿¿3953¿v426¿¿¿{"start":{"line":233,"column":40},"end":{"line":233,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3728¿BinaryExpression¿+¿3953¿¿¿¿{"start":{"line":233,"column":40},"end":{"line":233,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BinaryExpression
3729¿Identifier¿¿3953¿target¿¿¿{"start":{"line":233,"column":40},"end":{"line":233,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3730¿Literal¿string¿3953¿¿' written'¿¿{"start":{"line":233,"column":47},"end":{"line":233,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3731¿VariableDeclarator¿¿3953¿v427¿¿¿{"start":{"line":233,"column":28},"end":{"line":233,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3732¿CallExpression¿¿3953¿¿¿¿{"start":{"line":233,"column":28},"end":{"line":233,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3733¿MemberExpression¿¿3953¿¿¿¿{"start":{"line":233,"column":28},"end":{"line":233,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3734¿Identifier¿¿3953¿console¿¿¿{"start":{"line":233,"column":28},"end":{"line":233,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3735¿Identifier¿¿3953¿log¿¿¿{"start":{"line":233,"column":36},"end":{"line":233,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3736¿Identifier¿¿3953¿v426¿¿¿¿¿Identifier
3737¿ExpressionStatement¿¿3953¿¿¿¿{"start":{"line":233,"column":28},"end":{"line":233,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3738¿Identifier¿¿3953¿v427¿¿¿¿¿Identifier
3739¿BlockStatement¿¿3953¿¿¿¿{"start":{"line":231,"column":60},"end":{"line":234,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿BlockStatement
3740¿VariableDeclarator¿¿3951¿v429¿¿¿{"start":{"line":231,"column":24},"end":{"line":234,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿VariableDeclarator
3741¿CallExpression¿¿3951¿¿¿¿{"start":{"line":231,"column":24},"end":{"line":234,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿CallExpression
3742¿MemberExpression¿¿3951¿¿¿¿{"start":{"line":231,"column":24},"end":{"line":231,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿MemberExpression
3743¿Identifier¿¿3951¿ftp¿¿¿{"start":{"line":231,"column":24},"end":{"line":231,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3744¿Identifier¿¿3951¿raw¿¿¿{"start":{"line":231,"column":28},"end":{"line":231,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Identifier
3745¿Literal¿string¿3951¿¿'quit'¿¿{"start":{"line":231,"column":32},"end":{"line":231,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿Literal
3746¿Identifier¿¿3951¿v428¿¿¿¿¿Identifier
3747¿ExpressionStatement¿¿3951¿¿¿¿{"start":{"line":231,"column":24},"end":{"line":234,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/vulcan/ascii-art/ascii-art.js"}¿¿ExpressionStatement
3748¿Identifier¿¿3951¿v429¿¿¿¿¿Identifier
