Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7564¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":955,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Program
12510¿Identifier¿¿13519¿refCount¿¿¿{"start":{"line":809,"column":7},"end":{"line":809,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12511¿Literal¿number¿13519¿¿1¿¿{"start":{"line":809,"column":19},"end":{"line":809,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12512¿VariableDeclarator¿¿13519¿v1388¿¿¿{"start":{"line":811,"column":6},"end":{"line":811,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12513¿MemberExpression¿¿13519¿¿¿¿{"start":{"line":811,"column":6},"end":{"line":811,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12514¿Identifier¿¿13519¿self¿¿¿{"start":{"line":811,"column":6},"end":{"line":811,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12515¿Identifier¿¿13519¿refCount¿¿¿{"start":{"line":811,"column":11},"end":{"line":811,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12516¿VariableDeclarator¿¿13519¿v1389¿¿¿{"start":{"line":811,"column":6},"end":{"line":811,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12517¿BinaryExpression¿>¿13519¿¿¿¿{"start":{"line":811,"column":6},"end":{"line":811,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
12518¿Identifier¿¿13519¿v1388¿¿¿¿¿Identifier
12519¿Literal¿number¿13519¿¿0¿¿{"start":{"line":811,"column":22},"end":{"line":811,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12520¿IfStatement¿¿13519¿¿¿¿{"start":{"line":811,"column":2},"end":{"line":811,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
12521¿Identifier¿¿13519¿v1389¿¿¿¿¿Identifier
12522¿ReturnStatement¿¿13519¿¿¿¿{"start":{"line":811,"column":25},"end":{"line":811,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ReturnStatement
12523¿BlockStatement¿¿13519¿¿¿¿¿¿BlockStatement
12524¿VariableDeclarator¿¿13519¿v1390¿¿¿{"start":{"line":812,"column":6},"end":{"line":812,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12525¿MemberExpression¿¿13519¿¿¿¿{"start":{"line":812,"column":6},"end":{"line":812,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12526¿Identifier¿¿13519¿self¿¿¿{"start":{"line":812,"column":6},"end":{"line":812,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12527¿Identifier¿¿13519¿refCount¿¿¿{"start":{"line":812,"column":11},"end":{"line":812,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12528¿VariableDeclarator¿¿13519¿v1391¿¿¿{"start":{"line":812,"column":6},"end":{"line":812,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12529¿BinaryExpression¿<¿13519¿¿¿¿{"start":{"line":812,"column":6},"end":{"line":812,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
12530¿Identifier¿¿13519¿v1390¿¿¿¿¿Identifier
12531¿Literal¿number¿13519¿¿0¿¿{"start":{"line":812,"column":22},"end":{"line":812,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12532¿IfStatement¿¿13519¿¿¿¿{"start":{"line":812,"column":2},"end":{"line":812,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
12533¿Identifier¿¿13519¿v1391¿¿¿¿¿Identifier
12534¿VariableDeclarator¿¿13519¿v1392¿¿¿{"start":{"line":812,"column":31},"end":{"line":812,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12535¿NewExpression¿¿13519¿¿¿¿{"start":{"line":812,"column":31},"end":{"line":812,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿NewExpression
12536¿Identifier¿¿13519¿Error¿¿¿{"start":{"line":812,"column":35},"end":{"line":812,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12537¿Literal¿string¿13519¿¿'invalid unref'¿¿{"start":{"line":812,"column":41},"end":{"line":812,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12538¿ThrowStatement¿¿13519¿¿¿¿{"start":{"line":812,"column":25},"end":{"line":812,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ThrowStatement
12539¿Identifier¿¿13519¿v1392¿¿¿¿¿Identifier
12540¿BlockStatement¿¿13519¿¿¿¿¿¿BlockStatement
12541¿VariableDeclarator¿¿13519¿v1393¿¿¿{"start":{"line":814,"column":2},"end":{"line":814,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12542¿CallExpression¿¿13519¿¿¿¿{"start":{"line":814,"column":2},"end":{"line":814,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
12543¿MemberExpression¿¿13519¿¿¿¿{"start":{"line":814,"column":2},"end":{"line":814,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12544¿Identifier¿¿13519¿self¿¿¿{"start":{"line":814,"column":2},"end":{"line":814,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12545¿Identifier¿¿13519¿close¿¿¿{"start":{"line":814,"column":7},"end":{"line":814,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12546¿Identifier¿¿13519¿onCloseDone¿¿¿{"start":{"line":814,"column":13},"end":{"line":814,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12547¿ExpressionStatement¿¿13519¿¿¿¿{"start":{"line":814,"column":2},"end":{"line":814,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
12548¿Identifier¿¿13519¿v1393¿¿¿¿¿Identifier
12549¿VariableDeclarator¿¿13519¿onCloseDone¿¿¿{"start":{"line":816,"column":2},"end":{"line":819,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12550¿FunctionExpression¿¿13519¿anon¿¿¿{"start":{"line":816,"column":2},"end":{"line":819,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿FunctionExpression
12551¿Identifier¿¿0¿err¿¿¿{"start":{"line":816,"column":23},"end":{"line":816,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12552¿IfStatement¿¿13523¿¿¿¿{"start":{"line":817,"column":4},"end":{"line":817,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
12553¿Identifier¿¿13523¿err¿¿¿{"start":{"line":817,"column":8},"end":{"line":817,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12554¿VariableDeclarator¿¿13523¿v1394¿¿¿{"start":{"line":817,"column":20},"end":{"line":817,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12555¿CallExpression¿¿13523¿¿¿¿{"start":{"line":817,"column":20},"end":{"line":817,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
12556¿MemberExpression¿¿13523¿¿¿¿{"start":{"line":817,"column":20},"end":{"line":817,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12557¿Identifier¿¿13523¿self¿¿¿{"start":{"line":817,"column":20},"end":{"line":817,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12558¿Identifier¿¿13523¿emit¿¿¿{"start":{"line":817,"column":25},"end":{"line":817,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12559¿Literal¿string¿13523¿¿'error'¿¿{"start":{"line":817,"column":30},"end":{"line":817,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12560¿Identifier¿¿13523¿err¿¿¿{"start":{"line":817,"column":39},"end":{"line":817,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12561¿ReturnStatement¿¿13523¿¿¿¿{"start":{"line":817,"column":13},"end":{"line":817,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ReturnStatement
12562¿Identifier¿¿13523¿v1394¿¿¿¿¿Identifier
12563¿BlockStatement¿¿13523¿¿¿¿¿¿BlockStatement
12564¿VariableDeclarator¿¿13523¿v1395¿¿¿{"start":{"line":818,"column":4},"end":{"line":818,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12565¿CallExpression¿¿13523¿¿¿¿{"start":{"line":818,"column":4},"end":{"line":818,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿CallExpression
12566¿MemberExpression¿¿13523¿¿¿¿{"start":{"line":818,"column":4},"end":{"line":818,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12567¿Identifier¿¿13523¿self¿¿¿{"start":{"line":818,"column":4},"end":{"line":818,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12568¿Identifier¿¿13523¿emit¿¿¿{"start":{"line":818,"column":9},"end":{"line":818,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12569¿Literal¿string¿13523¿¿'close'¿¿{"start":{"line":818,"column":14},"end":{"line":818,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12570¿ExpressionStatement¿¿13523¿¿¿¿{"start":{"line":818,"column":4},"end":{"line":818,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
12571¿Identifier¿¿13523¿v1395¿¿¿¿¿Identifier
12572¿BlockStatement¿¿13523¿¿¿¿{"start":{"line":816,"column":28},"end":{"line":819,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
12573¿BlockStatement¿¿13519¿¿¿¿{"start":{"line":807,"column":48},"end":{"line":820,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BlockStatement
12574¿ExpressionStatement¿¿13276¿¿¿¿{"start":{"line":807,"column":0},"end":{"line":820,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
12575¿AssignmentExpression¿=¿13276¿¿¿¿{"start":{"line":807,"column":0},"end":{"line":820,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
12576¿MemberExpression¿¿13276¿¿¿¿{"start":{"line":807,"column":0},"end":{"line":807,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12577¿Identifier¿¿13276¿v1387¿¿¿¿¿Identifier
12578¿Identifier¿¿13276¿unref¿¿¿{"start":{"line":807,"column":29},"end":{"line":807,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12579¿Identifier¿¿13276¿v1396¿¿¿¿¿Identifier
12580¿VariableDeclarator¿¿13276¿v1397¿¿¿{"start":{"line":821,"column":0},"end":{"line":821,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12581¿MemberExpression¿¿13276¿¿¿¿{"start":{"line":821,"column":0},"end":{"line":821,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12582¿Identifier¿¿13276¿RandomAccessReader¿¿¿{"start":{"line":821,"column":0},"end":{"line":821,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12583¿Identifier¿¿13276¿prototype¿¿¿{"start":{"line":821,"column":19},"end":{"line":821,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12584¿VariableDeclarator¿¿13276¿v1427¿¿¿{"start":{"line":821,"column":0},"end":{"line":860,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12585¿FunctionExpression¿¿13276¿anon¿¿¿{"start":{"line":821,"column":48},"end":{"line":860,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿FunctionExpression
12586¿Identifier¿¿0¿options¿¿¿{"start":{"line":821,"column":57},"end":{"line":821,"column":64},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12587¿VariableDeclarator¿¿13526¿v1398¿¿¿{"start":{"line":822,"column":6},"end":{"line":822,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12588¿BinaryExpression¿==¿13526¿¿¿¿{"start":{"line":822,"column":6},"end":{"line":822,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿BinaryExpression
12589¿Identifier¿¿13526¿options¿¿¿{"start":{"line":822,"column":6},"end":{"line":822,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12590¿Literal¿object¿13526¿¿null¿¿{"start":{"line":822,"column":17},"end":{"line":822,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Literal
12591¿IfStatement¿¿13526¿¿¿¿{"start":{"line":822,"column":2},"end":{"line":822,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿IfStatement
12592¿Identifier¿¿13526¿v1398¿¿¿¿¿Identifier
12593¿ExpressionStatement¿¿13526¿¿¿¿{"start":{"line":822,"column":23},"end":{"line":822,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿ExpressionStatement
12594¿AssignmentExpression¿=¿13526¿¿¿¿{"start":{"line":822,"column":23},"end":{"line":822,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿AssignmentExpression
12595¿Identifier¿¿13526¿options¿¿¿{"start":{"line":822,"column":23},"end":{"line":822,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12596¿ObjectExpression¿¿13526¿¿¿¿¿¿ObjectExpression
12597¿BlockStatement¿¿13526¿¿¿¿¿¿BlockStatement
12598¿VariableDeclarator¿¿13526¿start¿¿¿{"start":{"line":823,"column":6},"end":{"line":823,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12599¿MemberExpression¿¿13526¿¿¿¿{"start":{"line":823,"column":14},"end":{"line":823,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12600¿Identifier¿¿13526¿options¿¿¿{"start":{"line":823,"column":14},"end":{"line":823,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12601¿Identifier¿¿13526¿start¿¿¿{"start":{"line":823,"column":22},"end":{"line":823,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12602¿VariableDeclarator¿¿13526¿end¿¿¿{"start":{"line":824,"column":6},"end":{"line":824,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿VariableDeclarator
12603¿MemberExpression¿¿13526¿¿¿¿{"start":{"line":824,"column":12},"end":{"line":824,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿MemberExpression
12604¿Identifier¿¿13526¿options¿¿¿{"start":{"line":824,"column":12},"end":{"line":824,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
12605¿Identifier¿¿13526¿end¿¿¿{"start":{"line":824,"column":20},"end":{"line":824,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/yauzl/index.js"}¿¿Identifier
