Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3011¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Program
5194¿CallExpression¿¿5394¿¿¿¿{"start":{"line":281,"column":13},"end":{"line":281,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5195¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":281,"column":13},"end":{"line":281,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5196¿Identifier¿¿5394¿res¿¿¿{"start":{"line":281,"column":13},"end":{"line":281,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5197¿Identifier¿¿5394¿status¿¿¿{"start":{"line":281,"column":17},"end":{"line":281,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5198¿Literal¿number¿5394¿¿400¿¿{"start":{"line":281,"column":24},"end":{"line":281,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5199¿VariableDeclarator¿¿5394¿v582¿¿¿{"start":{"line":281,"column":34},"end":{"line":281,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5200¿ObjectExpression¿¿5394¿¿¿¿{"start":{"line":281,"column":34},"end":{"line":281,"column":91},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ObjectExpression
5201¿Property¿¿5394¿¿¿¿{"start":{"line":281,"column":36},"end":{"line":281,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
5202¿Identifier¿¿5394¿success¿¿¿{"start":{"line":281,"column":36},"end":{"line":281,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5203¿Literal¿boolean¿5394¿¿false¿¿{"start":{"line":281,"column":45},"end":{"line":281,"column":50},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5204¿Property¿¿5394¿¿¿¿{"start":{"line":281,"column":52},"end":{"line":281,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
5205¿Identifier¿¿5394¿message¿¿¿{"start":{"line":281,"column":52},"end":{"line":281,"column":59},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5206¿Literal¿string¿5394¿¿'Destination already exists'¿¿{"start":{"line":281,"column":61},"end":{"line":281,"column":89},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5207¿VariableDeclarator¿¿5394¿v583¿¿¿{"start":{"line":281,"column":13},"end":{"line":281,"column":92},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5208¿CallExpression¿¿5394¿¿¿¿{"start":{"line":281,"column":13},"end":{"line":281,"column":92},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5209¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":281,"column":13},"end":{"line":281,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5210¿Identifier¿¿5394¿v581¿¿¿¿¿Identifier
5211¿Identifier¿¿5394¿json¿¿¿{"start":{"line":281,"column":29},"end":{"line":281,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5212¿Identifier¿¿5394¿v582¿¿¿¿¿Identifier
5213¿ReturnStatement¿¿5394¿¿¿¿{"start":{"line":281,"column":6},"end":{"line":281,"column":93},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ReturnStatement
5214¿Identifier¿¿5394¿v583¿¿¿¿¿Identifier
5215¿BlockStatement¿¿5394¿¿¿¿{"start":{"line":280,"column":36},"end":{"line":282,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
5216¿VariableDeclarator¿¿5394¿v584¿¿¿{"start":{"line":283,"column":14},"end":{"line":283,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5217¿CallExpression¿¿5394¿¿¿¿{"start":{"line":283,"column":14},"end":{"line":283,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5218¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":283,"column":14},"end":{"line":283,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5219¿Identifier¿¿5394¿path¿¿¿{"start":{"line":283,"column":14},"end":{"line":283,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5220¿Identifier¿¿5394¿dirname¿¿¿{"start":{"line":283,"column":19},"end":{"line":283,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5221¿Identifier¿¿5394¿fullNewPath¿¿¿{"start":{"line":283,"column":27},"end":{"line":283,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5222¿VariableDeclarator¿¿5394¿v585¿¿¿{"start":{"line":283,"column":4},"end":{"line":283,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5223¿CallExpression¿¿5394¿¿¿¿{"start":{"line":283,"column":4},"end":{"line":283,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5224¿Identifier¿¿5394¿ensureDir¿¿¿{"start":{"line":283,"column":4},"end":{"line":283,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5225¿Identifier¿¿5394¿v584¿¿¿¿¿Identifier
5226¿ExpressionStatement¿¿5394¿¿¿¿{"start":{"line":283,"column":4},"end":{"line":283,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
5227¿Identifier¿¿5394¿v585¿¿¿¿¿Identifier
5228¿VariableDeclarator¿¿5394¿v586¿¿¿{"start":{"line":284,"column":4},"end":{"line":284,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5229¿CallExpression¿¿5394¿¿¿¿{"start":{"line":284,"column":4},"end":{"line":284,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5230¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":284,"column":4},"end":{"line":284,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5231¿Identifier¿¿5394¿fs¿¿¿{"start":{"line":284,"column":4},"end":{"line":284,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5232¿Identifier¿¿5394¿renameSync¿¿¿{"start":{"line":284,"column":7},"end":{"line":284,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5233¿Identifier¿¿5394¿fullOldPath¿¿¿{"start":{"line":284,"column":18},"end":{"line":284,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5234¿Identifier¿¿5394¿fullNewPath¿¿¿{"start":{"line":284,"column":31},"end":{"line":284,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5235¿ExpressionStatement¿¿5394¿¿¿¿{"start":{"line":284,"column":4},"end":{"line":284,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
5236¿Identifier¿¿5394¿v586¿¿¿¿¿Identifier
5237¿VariableDeclarator¿¿5394¿v587¿¿¿{"start":{"line":285,"column":13},"end":{"line":285,"column":102},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5238¿ObjectExpression¿¿5394¿¿¿¿{"start":{"line":285,"column":13},"end":{"line":285,"column":102},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ObjectExpression
5239¿Property¿¿5394¿¿¿¿{"start":{"line":285,"column":15},"end":{"line":285,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
5240¿Identifier¿¿5394¿success¿¿¿{"start":{"line":285,"column":15},"end":{"line":285,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5241¿Literal¿boolean¿5394¿¿true¿¿{"start":{"line":285,"column":24},"end":{"line":285,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5242¿Property¿¿5394¿¿¿¿{"start":{"line":285,"column":30},"end":{"line":285,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
5243¿Identifier¿¿5394¿message¿¿¿{"start":{"line":285,"column":30},"end":{"line":285,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5244¿Literal¿string¿5394¿¿'Item renamed successfully'¿¿{"start":{"line":285,"column":39},"end":{"line":285,"column":66},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5245¿Property¿¿5394¿¿¿¿{"start":{"line":285,"column":68},"end":{"line":285,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
5246¿Identifier¿¿5394¿oldPath¿¿¿{"start":{"line":285,"column":68},"end":{"line":285,"column":75},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5247¿Identifier¿¿5394¿oldRel¿¿¿{"start":{"line":285,"column":77},"end":{"line":285,"column":83},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5248¿Property¿¿5394¿¿¿¿{"start":{"line":285,"column":85},"end":{"line":285,"column":100},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Property
5249¿Identifier¿¿5394¿newPath¿¿¿{"start":{"line":285,"column":85},"end":{"line":285,"column":92},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5250¿Identifier¿¿5394¿newRel¿¿¿{"start":{"line":285,"column":94},"end":{"line":285,"column":100},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5251¿VariableDeclarator¿¿5394¿v588¿¿¿{"start":{"line":285,"column":4},"end":{"line":285,"column":103},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5252¿CallExpression¿¿5394¿¿¿¿{"start":{"line":285,"column":4},"end":{"line":285,"column":103},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5253¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":285,"column":4},"end":{"line":285,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5254¿Identifier¿¿5394¿res¿¿¿{"start":{"line":285,"column":4},"end":{"line":285,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5255¿Identifier¿¿5394¿json¿¿¿{"start":{"line":285,"column":8},"end":{"line":285,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5256¿Identifier¿¿5394¿v587¿¿¿¿¿Identifier
5257¿ExpressionStatement¿¿5394¿¿¿¿{"start":{"line":285,"column":4},"end":{"line":285,"column":104},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
5258¿Identifier¿¿5394¿v588¿¿¿¿¿Identifier
5259¿BlockStatement¿¿5394¿¿¿¿{"start":{"line":269,"column":6},"end":{"line":286,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿BlockStatement
5260¿CatchClause¿¿5394¿¿¿¿{"start":{"line":286,"column":4},"end":{"line":289,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CatchClause
5261¿VariableDeclarator¿¿5394¿v589¿¿¿{"start":{"line":287,"column":4},"end":{"line":287,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5262¿CallExpression¿¿5394¿¿¿¿{"start":{"line":287,"column":4},"end":{"line":287,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5263¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":287,"column":4},"end":{"line":287,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5264¿Identifier¿¿5394¿console¿¿¿{"start":{"line":287,"column":4},"end":{"line":287,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5265¿Identifier¿¿5394¿error¿¿¿{"start":{"line":287,"column":12},"end":{"line":287,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5266¿Literal¿string¿5394¿¿'Error renaming item:'¿¿{"start":{"line":287,"column":18},"end":{"line":287,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5267¿Identifier¿¿5394¿error¿¿¿{"start":{"line":287,"column":42},"end":{"line":287,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5268¿ExpressionStatement¿¿5394¿¿¿¿{"start":{"line":287,"column":4},"end":{"line":287,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿ExpressionStatement
5269¿Identifier¿¿5394¿v589¿¿¿¿¿Identifier
5270¿VariableDeclarator¿¿5394¿v590¿¿¿{"start":{"line":288,"column":4},"end":{"line":288,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5271¿CallExpression¿¿5394¿¿¿¿{"start":{"line":288,"column":4},"end":{"line":288,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿CallExpression
5272¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":288,"column":4},"end":{"line":288,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5273¿Identifier¿¿5394¿res¿¿¿{"start":{"line":288,"column":4},"end":{"line":288,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5274¿Identifier¿¿5394¿status¿¿¿{"start":{"line":288,"column":8},"end":{"line":288,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5275¿Literal¿number¿5394¿¿500¿¿{"start":{"line":288,"column":15},"end":{"line":288,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Literal
5276¿VariableDeclarator¿¿5394¿v591¿¿¿{"start":{"line":288,"column":80},"end":{"line":288,"column":93},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
5277¿MemberExpression¿¿5394¿¿¿¿{"start":{"line":288,"column":80},"end":{"line":288,"column":93},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿MemberExpression
5278¿Identifier¿¿5394¿error¿¿¿{"start":{"line":288,"column":80},"end":{"line":288,"column":85},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5279¿Identifier¿¿5394¿message¿¿¿{"start":{"line":288,"column":86},"end":{"line":288,"column":93},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿Identifier
5280¿VariableDeclarator¿¿5394¿v592¿¿¿{"start":{"line":288,"column":52},"end":{"line":288,"column":93},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/team-sync/fixed-filesystem.js"}¿¿VariableDeclarator
