Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3589¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":567,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Program
5842¿VariableDeclarator¿¿6442¿v868¿¿¿{"start":{"line":463,"column":8},"end":{"line":466,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5843¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":463,"column":8},"end":{"line":466,"column":48},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5844¿Identifier¿¿6442¿v865¿¿¿¿¿Identifier
5845¿Identifier¿¿6442¿v867¿¿¿¿¿Identifier
5846¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":462,"column":6},"end":{"line":467,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5847¿AssignmentExpression¿+=¿6442¿¿¿¿{"start":{"line":462,"column":6},"end":{"line":467,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿AssignmentExpression
5848¿Identifier¿¿6442¿upload¿¿¿{"start":{"line":462,"column":6},"end":{"line":462,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5849¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":463,"column":8},"end":{"line":467,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5850¿Identifier¿¿6442¿v868¿¿¿¿¿Identifier
5851¿Literal¿string¿6442¿¿'\n<<<<<< EOF\n'¿¿{"start":{"line":467,"column":8},"end":{"line":467,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5852¿VariableDeclarator¿¿6442¿v869¿¿¿{"start":{"line":468,"column":18},"end":{"line":468,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5853¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":468,"column":18},"end":{"line":468,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5854¿Literal¿string¿6442¿¿'    + '¿¿{"start":{"line":468,"column":18},"end":{"line":468,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5855¿Identifier¿¿6442¿file¿¿¿{"start":{"line":468,"column":29},"end":{"line":468,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5856¿VariableDeclarator¿¿6442¿v870¿¿¿{"start":{"line":468,"column":6},"end":{"line":468,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5857¿CallExpression¿¿6442¿¿¿¿{"start":{"line":468,"column":6},"end":{"line":468,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5858¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":468,"column":6},"end":{"line":468,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5859¿Identifier¿¿6442¿console¿¿¿{"start":{"line":468,"column":6},"end":{"line":468,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5860¿Identifier¿¿6442¿log¿¿¿{"start":{"line":468,"column":14},"end":{"line":468,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5861¿Identifier¿¿6442¿v869¿¿¿¿¿Identifier
5862¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":468,"column":6},"end":{"line":468,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5863¿Identifier¿¿6442¿v870¿¿¿¿¿Identifier
5864¿VariableDeclarator¿¿6442¿v871¿¿¿{"start":{"line":469,"column":6},"end":{"line":469,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5865¿CallExpression¿¿6442¿¿¿¿{"start":{"line":469,"column":6},"end":{"line":469,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5866¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":469,"column":6},"end":{"line":469,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5867¿Identifier¿¿6442¿files¿¿¿{"start":{"line":469,"column":6},"end":{"line":469,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5868¿Identifier¿¿6442¿push¿¿¿{"start":{"line":469,"column":12},"end":{"line":469,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5869¿Identifier¿¿6442¿file¿¿¿{"start":{"line":469,"column":17},"end":{"line":469,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5870¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":469,"column":6},"end":{"line":469,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5871¿Identifier¿¿6442¿v871¿¿¿¿¿Identifier
5872¿BlockStatement¿¿6442¿¿¿¿{"start":{"line":461,"column":8},"end":{"line":470,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
5873¿CatchClause¿¿6442¿¿¿¿{"start":{"line":470,"column":6},"end":{"line":473,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CatchClause
5874¿VariableDeclarator¿¿6442¿v872¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5875¿CallExpression¿¿6442¿¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5876¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5877¿Identifier¿¿6442¿file¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5878¿Identifier¿¿6442¿split¿¿¿{"start":{"line":471,"column":35},"end":{"line":471,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5879¿Literal¿string¿6442¿¿'/'¿¿{"start":{"line":471,"column":41},"end":{"line":471,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5880¿VariableDeclarator¿¿6442¿v873¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5881¿CallExpression¿¿6442¿¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5882¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":471,"column":30},"end":{"line":471,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5883¿Identifier¿¿6442¿v872¿¿¿¿¿Identifier
5884¿Identifier¿¿6442¿pop¿¿¿{"start":{"line":471,"column":46},"end":{"line":471,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5885¿VariableDeclarator¿¿6442¿v874¿¿¿{"start":{"line":471,"column":17},"end":{"line":471,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5886¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":471,"column":17},"end":{"line":471,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5887¿Literal¿string¿6442¿¿'failed: '¿¿{"start":{"line":471,"column":17},"end":{"line":471,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5888¿Identifier¿¿6442¿v873¿¿¿¿¿Identifier
5889¿VariableDeclarator¿¿6442¿v875¿¿¿{"start":{"line":471,"column":6},"end":{"line":471,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5890¿CallExpression¿¿6442¿¿¿¿{"start":{"line":471,"column":6},"end":{"line":471,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5891¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":471,"column":6},"end":{"line":471,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5892¿Identifier¿¿6442¿debug¿¿¿{"start":{"line":471,"column":6},"end":{"line":471,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5893¿Identifier¿¿6442¿push¿¿¿{"start":{"line":471,"column":12},"end":{"line":471,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5894¿Identifier¿¿6442¿v874¿¿¿¿¿Identifier
5895¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":471,"column":6},"end":{"line":471,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5896¿Identifier¿¿6442¿v875¿¿¿¿¿Identifier
5897¿VariableDeclarator¿¿6442¿v876¿¿¿{"start":{"line":472,"column":18},"end":{"line":472,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5898¿BinaryExpression¿+¿6442¿¿¿¿{"start":{"line":472,"column":18},"end":{"line":472,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BinaryExpression
5899¿Literal¿string¿6442¿¿'    X Failed to read file at '¿¿{"start":{"line":472,"column":18},"end":{"line":472,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5900¿Identifier¿¿6442¿file¿¿¿{"start":{"line":472,"column":52},"end":{"line":472,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5901¿VariableDeclarator¿¿6442¿v877¿¿¿{"start":{"line":472,"column":6},"end":{"line":472,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5902¿CallExpression¿¿6442¿¿¿¿{"start":{"line":472,"column":6},"end":{"line":472,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5903¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":472,"column":6},"end":{"line":472,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5904¿Identifier¿¿6442¿console¿¿¿{"start":{"line":472,"column":6},"end":{"line":472,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5905¿Identifier¿¿6442¿log¿¿¿{"start":{"line":472,"column":14},"end":{"line":472,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5906¿Identifier¿¿6442¿v876¿¿¿¿¿Identifier
5907¿ExpressionStatement¿¿6442¿¿¿¿{"start":{"line":472,"column":6},"end":{"line":472,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿ExpressionStatement
5908¿Identifier¿¿6442¿v877¿¿¿¿¿Identifier
5909¿BlockStatement¿¿6442¿¿¿¿{"start":{"line":470,"column":16},"end":{"line":473,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
5910¿Identifier¿¿6442¿e¿¿¿{"start":{"line":470,"column":13},"end":{"line":470,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5911¿BlockStatement¿¿6442¿¿¿¿{"start":{"line":457,"column":32},"end":{"line":474,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿BlockStatement
5912¿VariableDeclarator¿¿6442¿v878¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5913¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5914¿Identifier¿¿6442¿args¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5915¿Identifier¿¿6442¿options¿¿¿{"start":{"line":474,"column":19},"end":{"line":474,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5916¿VariableDeclarator¿¿6442¿v879¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5917¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5918¿Identifier¿¿6442¿v878¿¿¿¿¿Identifier
5919¿Identifier¿¿6442¿disable¿¿¿{"start":{"line":474,"column":27},"end":{"line":474,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5920¿VariableDeclarator¿¿6442¿v880¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5921¿LogicalExpression¿||¿6442¿¿¿¿{"start":{"line":474,"column":14},"end":{"line":474,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿LogicalExpression
5922¿Identifier¿¿6442¿v879¿¿¿¿¿Identifier
5923¿Literal¿string¿6442¿¿''¿¿{"start":{"line":474,"column":38},"end":{"line":474,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5924¿VariableDeclarator¿¿6442¿v881¿¿¿{"start":{"line":474,"column":13},"end":{"line":474,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5925¿CallExpression¿¿6442¿¿¿¿{"start":{"line":474,"column":13},"end":{"line":474,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5926¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":474,"column":13},"end":{"line":474,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5927¿Identifier¿¿6442¿v880¿¿¿¿¿Identifier
5928¿Identifier¿¿6442¿split¿¿¿{"start":{"line":474,"column":42},"end":{"line":474,"column":47},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
5929¿Literal¿string¿6442¿¿','¿¿{"start":{"line":474,"column":48},"end":{"line":474,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Literal
5930¿VariableDeclarator¿¿6442¿v882¿¿¿{"start":{"line":474,"column":13},"end":{"line":474,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿VariableDeclarator
5931¿CallExpression¿¿6442¿¿¿¿{"start":{"line":474,"column":13},"end":{"line":474,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿CallExpression
5932¿MemberExpression¿¿6442¿¿¿¿{"start":{"line":474,"column":13},"end":{"line":474,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿MemberExpression
5933¿Identifier¿¿6442¿v881¿¿¿¿¿Identifier
5934¿Identifier¿¿6442¿indexOf¿¿¿{"start":{"line":474,"column":53},"end":{"line":474,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/codecov_3.6.4/codecov.js"}¿¿Identifier
