Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1720¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":183,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Program
2906¿Identifier¿¿3072¿seconds¿¿¿{"start":{"line":171,"column":25},"end":{"line":171,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2907¿VariableDeclarator¿¿3072¿v338¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2908¿BinaryExpression¿===¿3072¿¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2909¿Identifier¿¿3072¿seconds¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2910¿Literal¿number¿3072¿¿0¿¿{"start":{"line":172,"column":28},"end":{"line":172,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2911¿IfStatement¿¿3072¿¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿IfStatement
2912¿Identifier¿¿3072¿v338¿¿¿¿¿Identifier
2913¿ExpressionStatement¿¿3072¿¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2914¿AssignmentExpression¿=¿3072¿¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2915¿Identifier¿¿3072¿seconds¿¿¿{"start":{"line":172,"column":6},"end":{"line":172,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2916¿Literal¿number¿3072¿¿1¿¿{"start":{"line":172,"column":32},"end":{"line":172,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2917¿BlockStatement¿¿3072¿¿¿¿¿¿BlockStatement
2918¿ExpressionStatement¿¿3072¿¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2919¿AssignmentExpression¿=¿3072¿¿¿¿{"start":{"line":172,"column":16},"end":{"line":172,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2920¿Identifier¿¿3072¿seconds¿¿¿{"start":{"line":172,"column":6},"end":{"line":172,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2921¿Identifier¿¿3072¿seconds¿¿¿{"start":{"line":172,"column":36},"end":{"line":172,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2922¿BlockStatement¿¿3072¿¿¿¿¿¿BlockStatement
2923¿VariableDeclarator¿¿3072¿v339¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2924¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2925¿Identifier¿¿3072¿self¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2926¿Identifier¿¿3072¿history¿¿¿{"start":{"line":174,"column":11},"end":{"line":174,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2927¿ExpressionStatement¿¿3072¿¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2928¿AssignmentExpression¿=¿3072¿¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2929¿MemberExpression¿computed¿3072¿¿¿¿{"start":{"line":174,"column":6},"end":{"line":174,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2930¿Identifier¿¿3072¿v339¿¿¿¿¿Identifier
2931¿Identifier¿¿3072¿pid¿¿¿{"start":{"line":174,"column":19},"end":{"line":174,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2932¿Identifier¿¿3072¿stats¿¿¿{"start":{"line":174,"column":26},"end":{"line":174,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2933¿VariableDeclarator¿¿3072¿v340¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2934¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2935¿Identifier¿¿3072¿self¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2936¿Identifier¿¿3072¿history¿¿¿{"start":{"line":175,"column":11},"end":{"line":175,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2937¿VariableDeclarator¿¿3072¿v341¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2938¿MemberExpression¿computed¿3072¿¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2939¿Identifier¿¿3072¿v340¿¿¿¿¿Identifier
2940¿Identifier¿¿3072¿pid¿¿¿{"start":{"line":175,"column":19},"end":{"line":175,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2941¿ExpressionStatement¿¿3072¿¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2942¿AssignmentExpression¿=¿3072¿¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2943¿MemberExpression¿¿3072¿¿¿¿{"start":{"line":175,"column":6},"end":{"line":175,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2944¿Identifier¿¿3072¿v341¿¿¿¿¿Identifier
2945¿Identifier¿¿3072¿uptime¿¿¿{"start":{"line":175,"column":24},"end":{"line":175,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2946¿Identifier¿¿3072¿uptime¿¿¿{"start":{"line":175,"column":33},"end":{"line":175,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2947¿VariableDeclarator¿¿3072¿v342¿¿¿{"start":{"line":177,"column":31},"end":{"line":177,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2948¿BinaryExpression¿/¿3072¿¿¿¿{"start":{"line":177,"column":31},"end":{"line":177,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2949¿Identifier¿¿3072¿total¿¿¿{"start":{"line":177,"column":31},"end":{"line":177,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2950¿Identifier¿¿3072¿seconds¿¿¿{"start":{"line":177,"column":39},"end":{"line":177,"column":46},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2951¿VariableDeclarator¿¿3072¿v343¿¿¿{"start":{"line":177,"column":30},"end":{"line":177,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2952¿BinaryExpression¿*¿3072¿¿¿¿{"start":{"line":177,"column":30},"end":{"line":177,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BinaryExpression
2953¿Identifier¿¿3072¿v342¿¿¿¿¿Identifier
2954¿Literal¿number¿3072¿¿100¿¿{"start":{"line":177,"column":50},"end":{"line":177,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2955¿VariableDeclarator¿¿3072¿v344¿¿¿{"start":{"line":177,"column":24},"end":{"line":177,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2956¿ObjectExpression¿¿3072¿¿¿¿{"start":{"line":177,"column":24},"end":{"line":177,"column":78},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ObjectExpression
2957¿Property¿¿3072¿¿¿¿{"start":{"line":177,"column":25},"end":{"line":177,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Property
2958¿Identifier¿¿3072¿cpu¿¿¿{"start":{"line":177,"column":25},"end":{"line":177,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2959¿Identifier¿¿3072¿v343¿¿¿¿¿Identifier
2960¿Property¿¿3072¿¿¿¿{"start":{"line":177,"column":55},"end":{"line":177,"column":77},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Property
2961¿Identifier¿¿3072¿memory¿¿¿{"start":{"line":177,"column":55},"end":{"line":177,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2962¿Identifier¿¿3072¿workingsetsize¿¿¿{"start":{"line":177,"column":63},"end":{"line":177,"column":77},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2963¿VariableDeclarator¿¿3072¿v345¿¿¿{"start":{"line":177,"column":13},"end":{"line":177,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2964¿CallExpression¿¿3072¿¿¿¿{"start":{"line":177,"column":13},"end":{"line":177,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2965¿Identifier¿¿3072¿done¿¿¿{"start":{"line":177,"column":13},"end":{"line":177,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2966¿Literal¿object¿3072¿¿null¿¿{"start":{"line":177,"column":18},"end":{"line":177,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2967¿Identifier¿¿3072¿v344¿¿¿¿¿Identifier
2968¿ReturnStatement¿¿3072¿¿¿¿{"start":{"line":177,"column":6},"end":{"line":177,"column":79},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ReturnStatement
2969¿Identifier¿¿3072¿v345¿¿¿¿¿Identifier
2970¿BlockStatement¿¿3072¿¿¿¿{"start":{"line":142,"column":36},"end":{"line":178,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BlockStatement
2971¿VariableDeclarator¿¿3063¿v347¿¿¿{"start":{"line":142,"column":4},"end":{"line":178,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2972¿CallExpression¿¿3063¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":178,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2973¿MemberExpression¿¿3063¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":142,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2974¿Identifier¿¿3063¿wmic¿¿¿{"start":{"line":142,"column":4},"end":{"line":142,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2975¿Identifier¿¿3063¿on¿¿¿{"start":{"line":142,"column":9},"end":{"line":142,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2976¿Literal¿string¿3063¿¿'close'¿¿{"start":{"line":142,"column":12},"end":{"line":142,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Literal
2977¿Identifier¿¿3063¿v346¿¿¿¿¿Identifier
2978¿ExpressionStatement¿¿3063¿¿¿¿{"start":{"line":142,"column":4},"end":{"line":178,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2979¿Identifier¿¿3063¿v347¿¿¿¿¿Identifier
2980¿VariableDeclarator¿¿3063¿v348¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2981¿MemberExpression¿¿3063¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2982¿Identifier¿¿3063¿wmic¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2983¿Identifier¿¿3063¿stdin¿¿¿{"start":{"line":179,"column":9},"end":{"line":179,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2984¿VariableDeclarator¿¿3063¿v349¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2985¿CallExpression¿¿3063¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿CallExpression
2986¿MemberExpression¿¿3063¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2987¿Identifier¿¿3063¿v348¿¿¿¿¿Identifier
2988¿Identifier¿¿3063¿end¿¿¿{"start":{"line":179,"column":15},"end":{"line":179,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
2989¿ExpressionStatement¿¿3063¿¿¿¿{"start":{"line":179,"column":4},"end":{"line":179,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2990¿Identifier¿¿3063¿v349¿¿¿¿¿Identifier
2991¿BlockStatement¿¿3063¿¿¿¿{"start":{"line":119,"column":36},"end":{"line":180,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿BlockStatement
2992¿VariableDeclarator¿¿3036¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":181,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿VariableDeclarator
2993¿ObjectExpression¿¿3036¿¿¿¿¿¿ObjectExpression
2994¿ExpressionStatement¿¿3036¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":181,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿ExpressionStatement
2995¿AssignmentExpression¿=¿3036¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":181,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿AssignmentExpression
2996¿MemberExpression¿¿3036¿¿¿¿{"start":{"line":9,"column":4},"end":{"line":181,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿MemberExpression
2997¿Identifier¿¿3036¿stats¿¿¿{"start":{"line":9,"column":4},"end":{"line":9,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Vulnerable/command-injection/secbench/pidusage_1.0.0/stats.js"}¿¿Identifier
