Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5936¿Program¿¿-1¿¿¿¿{"start":{"line":27,"column":0},"end":{"line":761,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Program
9579¿Identifier¿¿10608¿w¿¿¿{"start":{"line":588,"column":9},"end":{"line":588,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9580¿Literal¿string¿10608¿¿'x'¿¿{"start":{"line":588,"column":13},"end":{"line":588,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9581¿ExpressionStatement¿¿10608¿¿¿¿{"start":{"line":588,"column":2},"end":{"line":588,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
9582¿AssignmentExpression¿=¿10608¿¿¿¿{"start":{"line":588,"column":2},"end":{"line":588,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
9583¿Identifier¿¿10608¿size¿¿¿{"start":{"line":588,"column":2},"end":{"line":588,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9584¿BinaryExpression¿+¿10608¿¿¿¿{"start":{"line":588,"column":9},"end":{"line":588,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9585¿Identifier¿¿10608¿v988¿¿¿¿¿Identifier
9586¿Identifier¿¿10608¿h¿¿¿{"start":{"line":588,"column":19},"end":{"line":588,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9587¿BlockStatement¿¿10608¿¿¿¿¿¿BlockStatement
9588¿VariableDeclarator¿¿10608¿v989¿¿¿{"start":{"line":589,"column":15},"end":{"line":589,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9589¿UnaryExpression¿!¿10608¿¿¿¿{"start":{"line":589,"column":15},"end":{"line":589,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UnaryExpression
9590¿Identifier¿¿10608¿h¿¿¿{"start":{"line":589,"column":16},"end":{"line":589,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9591¿VariableDeclarator¿¿10608¿v990¿¿¿{"start":{"line":589,"column":10},"end":{"line":589,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9592¿LogicalExpression¿&&¿10608¿¿¿¿{"start":{"line":589,"column":10},"end":{"line":589,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
9593¿Identifier¿¿10608¿w¿¿¿{"start":{"line":589,"column":10},"end":{"line":589,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9594¿Identifier¿¿10608¿v989¿¿¿¿¿Identifier
9595¿IfStatement¿¿10608¿¿¿¿{"start":{"line":589,"column":6},"end":{"line":592,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
9596¿Identifier¿¿10608¿v990¿¿¿¿¿Identifier
9597¿ExpressionStatement¿¿10608¿¿¿¿{"start":{"line":590,"column":2},"end":{"line":590,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
9598¿AssignmentExpression¿=¿10608¿¿¿¿{"start":{"line":590,"column":2},"end":{"line":590,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
9599¿Identifier¿¿10608¿size¿¿¿{"start":{"line":590,"column":2},"end":{"line":590,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9600¿Identifier¿¿10608¿w¿¿¿{"start":{"line":590,"column":9},"end":{"line":590,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9601¿BlockStatement¿¿10608¿¿¿¿¿¿BlockStatement
9602¿VariableDeclarator¿¿10608¿v991¿¿¿{"start":{"line":591,"column":10},"end":{"line":591,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9603¿UnaryExpression¿!¿10608¿¿¿¿{"start":{"line":591,"column":10},"end":{"line":591,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿UnaryExpression
9604¿Identifier¿¿10608¿w¿¿¿{"start":{"line":591,"column":11},"end":{"line":591,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9605¿VariableDeclarator¿¿10608¿v992¿¿¿{"start":{"line":591,"column":10},"end":{"line":591,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9606¿LogicalExpression¿&&¿10608¿¿¿¿{"start":{"line":591,"column":10},"end":{"line":591,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
9607¿Identifier¿¿10608¿v991¿¿¿¿¿Identifier
9608¿Identifier¿¿10608¿h¿¿¿{"start":{"line":591,"column":16},"end":{"line":591,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9609¿IfStatement¿¿10608¿¿¿¿{"start":{"line":591,"column":6},"end":{"line":592,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿IfStatement
9610¿Identifier¿¿10608¿v992¿¿¿¿¿Identifier
9611¿ExpressionStatement¿¿10608¿¿¿¿{"start":{"line":592,"column":2},"end":{"line":592,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
9612¿AssignmentExpression¿=¿10608¿¿¿¿{"start":{"line":592,"column":2},"end":{"line":592,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
9613¿Identifier¿¿10608¿size¿¿¿{"start":{"line":592,"column":2},"end":{"line":592,"column":6},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9614¿BinaryExpression¿+¿10608¿¿¿¿{"start":{"line":592,"column":9},"end":{"line":592,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9615¿Literal¿string¿10608¿¿'x'¿¿{"start":{"line":592,"column":9},"end":{"line":592,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9616¿Identifier¿¿10608¿h¿¿¿{"start":{"line":592,"column":15},"end":{"line":592,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9617¿BlockStatement¿¿10608¿¿¿¿¿¿BlockStatement
9618¿BlockStatement¿¿10608¿¿¿¿¿¿BlockStatement
9619¿BlockStatement¿¿10608¿¿¿¿¿¿BlockStatement
9620¿VariableDeclarator¿¿10608¿v993¿¿¿{"start":{"line":594,"column":28},"end":{"line":594,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9621¿BinaryExpression¿+¿10608¿¿¿¿{"start":{"line":594,"column":28},"end":{"line":594,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9622¿Identifier¿¿10608¿size¿¿¿{"start":{"line":594,"column":28},"end":{"line":594,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9623¿Identifier¿¿10608¿options¿¿¿{"start":{"line":594,"column":35},"end":{"line":594,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9624¿VariableDeclarator¿¿10608¿v994¿¿¿{"start":{"line":594,"column":8},"end":{"line":594,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9625¿CallExpression¿¿10608¿¿¿¿{"start":{"line":594,"column":8},"end":{"line":594,"column":52},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿CallExpression
9626¿MemberExpression¿¿10608¿¿¿¿{"start":{"line":594,"column":8},"end":{"line":594,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
9627¿Identifier¿¿10608¿self¿¿¿{"start":{"line":594,"column":8},"end":{"line":594,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9628¿Identifier¿¿10608¿push¿¿¿{"start":{"line":594,"column":13},"end":{"line":594,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9629¿Literal¿string¿10608¿¿'-scale'¿¿{"start":{"line":594,"column":18},"end":{"line":594,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9630¿Identifier¿¿10608¿v993¿¿¿¿¿Identifier
9631¿Literal¿number¿10608¿¿1¿¿{"start":{"line":594,"column":44},"end":{"line":594,"column":45},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9632¿Literal¿boolean¿10608¿¿true¿¿{"start":{"line":594,"column":47},"end":{"line":594,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9633¿ReturnStatement¿¿10608¿¿¿¿{"start":{"line":594,"column":1},"end":{"line":594,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ReturnStatement
9634¿Identifier¿¿10608¿v994¿¿¿¿¿Identifier
9635¿BlockStatement¿¿10608¿¿¿¿{"start":{"line":581,"column":43},"end":{"line":595,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BlockStatement
9636¿ExpressionStatement¿¿10435¿¿¿¿{"start":{"line":581,"column":0},"end":{"line":595,"column":2},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿ExpressionStatement
9637¿AssignmentExpression¿=¿10435¿¿¿¿{"start":{"line":581,"column":0},"end":{"line":595,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿AssignmentExpression
9638¿MemberExpression¿¿10435¿¿¿¿{"start":{"line":581,"column":0},"end":{"line":581,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿MemberExpression
9639¿Identifier¿¿10435¿ImageProto¿¿¿{"start":{"line":581,"column":0},"end":{"line":581,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9640¿Identifier¿¿10435¿scale¿¿¿{"start":{"line":581,"column":11},"end":{"line":581,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9641¿Identifier¿¿10435¿v995¿¿¿¿¿Identifier
9642¿VariableDeclarator¿¿10435¿v1005¿¿¿{"start":{"line":597,"column":0},"end":{"line":599,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9643¿FunctionExpression¿¿10435¿anon¿¿¿{"start":{"line":597,"column":18},"end":{"line":599,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿FunctionExpression
9644¿Identifier¿¿0¿w¿¿¿{"start":{"line":597,"column":27},"end":{"line":597,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9645¿Identifier¿¿0¿h¿¿¿{"start":{"line":597,"column":30},"end":{"line":597,"column":31},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9646¿Identifier¿¿0¿x¿¿¿{"start":{"line":597,"column":33},"end":{"line":597,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9647¿Identifier¿¿0¿y¿¿¿{"start":{"line":597,"column":36},"end":{"line":597,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9648¿VariableDeclarator¿¿10613¿v996¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9649¿BinaryExpression¿+¿10613¿¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9650¿Identifier¿¿10613¿w¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9651¿Literal¿string¿10613¿¿'x'¿¿{"start":{"line":598,"column":31},"end":{"line":598,"column":34},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9652¿VariableDeclarator¿¿10613¿v997¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9653¿BinaryExpression¿+¿10613¿¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9654¿Identifier¿¿10613¿v996¿¿¿¿¿Identifier
9655¿Identifier¿¿10613¿h¿¿¿{"start":{"line":598,"column":37},"end":{"line":598,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9656¿VariableDeclarator¿¿10613¿v998¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9657¿BinaryExpression¿+¿10613¿¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9658¿Identifier¿¿10613¿v997¿¿¿¿¿Identifier
9659¿Literal¿string¿10613¿¿'+'¿¿{"start":{"line":598,"column":41},"end":{"line":598,"column":44},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9660¿VariableDeclarator¿¿10613¿v999¿¿¿{"start":{"line":598,"column":48},"end":{"line":598,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9661¿LogicalExpression¿||¿10613¿¿¿¿{"start":{"line":598,"column":48},"end":{"line":598,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿LogicalExpression
9662¿Identifier¿¿10613¿x¿¿¿{"start":{"line":598,"column":48},"end":{"line":598,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Identifier
9663¿Literal¿number¿10613¿¿0¿¿{"start":{"line":598,"column":53},"end":{"line":598,"column":54},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
9664¿VariableDeclarator¿¿10613¿v1000¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9665¿BinaryExpression¿+¿10613¿¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9666¿Identifier¿¿10613¿v998¿¿¿¿¿Identifier
9667¿Identifier¿¿10613¿v999¿¿¿¿¿Identifier
9668¿VariableDeclarator¿¿10613¿v1001¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿VariableDeclarator
9669¿BinaryExpression¿+¿10613¿¿¿¿{"start":{"line":598,"column":27},"end":{"line":598,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿BinaryExpression
9670¿Identifier¿¿10613¿v1000¿¿¿¿¿Identifier
9671¿Literal¿string¿10613¿¿'+'¿¿{"start":{"line":598,"column":58},"end":{"line":598,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/total.js_3.4.6/image.js"}¿¿Literal
