Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4334¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":381,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Program
6948¿ExpressionStatement¿¿7726¿¿¿¿{"start":{"line":309,"column":44},"end":{"line":309,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
6949¿AssignmentExpression¿=¿7726¿¿¿¿{"start":{"line":309,"column":44},"end":{"line":309,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
6950¿MemberExpression¿¿7726¿¿¿¿{"start":{"line":309,"column":44},"end":{"line":309,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6951¿Identifier¿¿7726¿v754¿¿¿¿¿Identifier
6952¿Identifier¿¿7726¿$id¿¿¿{"start":{"line":309,"column":46},"end":{"line":309,"column":49},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6953¿Identifier¿¿7726¿id¿¿¿{"start":{"line":309,"column":51},"end":{"line":309,"column":53},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6954¿VariableDeclarator¿¿7726¿v755¿¿¿{"start":{"line":309,"column":10},"end":{"line":309,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6955¿LogicalExpression¿||¿7726¿¿¿¿{"start":{"line":309,"column":10},"end":{"line":309,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿LogicalExpression
6956¿Identifier¿¿7726¿v752¿¿¿¿¿Identifier
6957¿AssignmentExpression¿=¿7726¿¿¿¿{"start":{"line":309,"column":28},"end":{"line":309,"column":55},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
6958¿MemberExpression¿computed¿7726¿¿¿¿{"start":{"line":309,"column":28},"end":{"line":309,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6959¿Identifier¿¿7726¿v753¿¿¿¿¿Identifier
6960¿Identifier¿¿7726¿id¿¿¿{"start":{"line":309,"column":38},"end":{"line":309,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6961¿Identifier¿¿7726¿v754¿¿¿¿¿Identifier
6962¿VariableDeclarator¿¿7726¿v758¿¿¿{"start":{"line":312,"column":17},"end":{"line":314,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6963¿FunctionExpression¿¿7726¿anon¿¿¿{"start":{"line":312,"column":17},"end":{"line":314,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿FunctionExpression
6964¿VariableDeclarator¿¿7728¿v756¿¿¿{"start":{"line":313,"column":23},"end":{"line":313,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6965¿MemberExpression¿¿7728¿¿¿¿{"start":{"line":313,"column":23},"end":{"line":313,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6966¿Identifier¿¿7728¿ctx¿¿¿{"start":{"line":313,"column":23},"end":{"line":313,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6967¿Identifier¿¿7728¿nodes¿¿¿{"start":{"line":313,"column":27},"end":{"line":313,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6968¿VariableDeclarator¿¿7728¿v757¿¿¿{"start":{"line":313,"column":23},"end":{"line":313,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6969¿MemberExpression¿computed¿7728¿¿¿¿{"start":{"line":313,"column":23},"end":{"line":313,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6970¿Identifier¿¿7728¿v756¿¿¿¿¿Identifier
6971¿Identifier¿¿7728¿id¿¿¿{"start":{"line":313,"column":33},"end":{"line":313,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6972¿ReturnStatement¿¿7728¿¿¿¿{"start":{"line":313,"column":16},"end":{"line":313,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ReturnStatement
6973¿Identifier¿¿7728¿v757¿¿¿¿¿Identifier
6974¿BlockStatement¿¿7728¿¿¿¿{"start":{"line":312,"column":20},"end":{"line":314,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
6975¿VariableDeclarator¿¿7726¿v764¿¿¿{"start":{"line":315,"column":17},"end":{"line":317,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6976¿FunctionExpression¿¿7726¿anon¿¿¿{"start":{"line":315,"column":17},"end":{"line":317,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿FunctionExpression
6977¿Identifier¿¿0¿o¿¿¿{"start":{"line":315,"column":18},"end":{"line":315,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6978¿VariableDeclarator¿¿7730¿v759¿¿¿{"start":{"line":316,"column":23},"end":{"line":316,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6979¿BinaryExpression¿!=¿7730¿¿¿¿{"start":{"line":316,"column":23},"end":{"line":316,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
6980¿Identifier¿¿7730¿o¿¿¿{"start":{"line":316,"column":23},"end":{"line":316,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6981¿Literal¿object¿7730¿¿null¿¿{"start":{"line":316,"column":28},"end":{"line":316,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Literal
6982¿VariableDeclarator¿¿7730¿v760¿¿¿{"start":{"line":316,"column":36},"end":{"line":316,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6983¿MemberExpression¿¿7730¿¿¿¿{"start":{"line":316,"column":36},"end":{"line":316,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6984¿Identifier¿¿7730¿o¿¿¿{"start":{"line":316,"column":36},"end":{"line":316,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6985¿Identifier¿¿7730¿$ref¿¿¿{"start":{"line":316,"column":38},"end":{"line":316,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6986¿VariableDeclarator¿¿7730¿v761¿¿¿{"start":{"line":316,"column":47},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6987¿MemberExpression¿¿7730¿¿¿¿{"start":{"line":316,"column":47},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
6988¿ThisExpression¿¿7730¿¿¿¿{"start":{"line":316,"column":47},"end":{"line":316,"column":51},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ThisExpression
6989¿Identifier¿¿7730¿$ref¿¿¿{"start":{"line":316,"column":52},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
6990¿VariableDeclarator¿¿7730¿v762¿¿¿{"start":{"line":316,"column":36},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6991¿BinaryExpression¿===¿7730¿¿¿¿{"start":{"line":316,"column":36},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BinaryExpression
6992¿Identifier¿¿7730¿v760¿¿¿¿¿Identifier
6993¿Identifier¿¿7730¿v761¿¿¿¿¿Identifier
6994¿VariableDeclarator¿¿7730¿v763¿¿¿{"start":{"line":316,"column":23},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
6995¿LogicalExpression¿&&¿7730¿¿¿¿{"start":{"line":316,"column":23},"end":{"line":316,"column":56},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿LogicalExpression
6996¿Identifier¿¿7730¿v759¿¿¿¿¿Identifier
6997¿Identifier¿¿7730¿v762¿¿¿¿¿Identifier
6998¿ReturnStatement¿¿7730¿¿¿¿{"start":{"line":316,"column":16},"end":{"line":316,"column":57},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ReturnStatement
6999¿Identifier¿¿7730¿v763¿¿¿¿¿Identifier
7000¿BlockStatement¿¿7730¿¿¿¿{"start":{"line":315,"column":21},"end":{"line":317,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
7001¿VariableDeclarator¿¿7726¿v765¿¿¿{"start":{"line":310,"column":10},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
7002¿ObjectExpression¿¿7726¿¿¿¿{"start":{"line":310,"column":10},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ObjectExpression
7003¿Property¿¿7726¿¿¿¿{"start":{"line":311,"column":12},"end":{"line":311,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Property
7004¿Identifier¿¿7726¿$ref¿¿¿{"start":{"line":311,"column":12},"end":{"line":311,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7005¿Identifier¿¿7726¿id¿¿¿{"start":{"line":311,"column":18},"end":{"line":311,"column":20},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7006¿Property¿¿7726¿¿¿¿{"start":{"line":312,"column":12},"end":{"line":314,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Property
7007¿Identifier¿¿7726¿deref¿¿¿{"start":{"line":312,"column":12},"end":{"line":312,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7008¿Identifier¿¿7726¿v758¿¿¿¿¿Identifier
7009¿Property¿¿7726¿¿¿¿{"start":{"line":315,"column":12},"end":{"line":317,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Property
7010¿Identifier¿¿7726¿equiv¿¿¿{"start":{"line":315,"column":12},"end":{"line":315,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7011¿Identifier¿¿7726¿v764¿¿¿¿¿Identifier
7012¿VariableDeclarator¿¿7726¿v766¿¿¿{"start":{"line":308,"column":11},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
7013¿IfStatement¿¿7726¿¿¿¿{"start":{"line":308,"column":11},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿IfStatement
7014¿Identifier¿¿7726¿v750¿¿¿¿¿Identifier
7015¿ExpressionStatement¿¿7726¿¿¿¿{"start":{"line":308,"column":11},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
7016¿AssignmentExpression¿=¿7726¿¿¿¿{"start":{"line":308,"column":11},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
7017¿Identifier¿¿7726¿v766¿¿¿¿¿Identifier
7018¿Identifier¿¿7726¿v755¿¿¿¿¿Identifier
7019¿BlockStatement¿¿7726¿¿¿¿¿¿BlockStatement
7020¿ExpressionStatement¿¿7726¿¿¿¿{"start":{"line":308,"column":11},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ExpressionStatement
7021¿AssignmentExpression¿=¿7726¿¿¿¿{"start":{"line":308,"column":11},"end":{"line":318,"column":9},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿AssignmentExpression
7022¿Identifier¿¿7726¿v766¿¿¿¿¿Identifier
7023¿Identifier¿¿7726¿v765¿¿¿¿¿Identifier
7024¿BlockStatement¿¿7726¿¿¿¿¿¿BlockStatement
7025¿ReturnStatement¿¿7726¿¿¿¿{"start":{"line":308,"column":4},"end":{"line":318,"column":10},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ReturnStatement
7026¿Identifier¿¿7726¿v766¿¿¿¿¿Identifier
7027¿BlockStatement¿¿7726¿¿¿¿{"start":{"line":306,"column":30},"end":{"line":319,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿BlockStatement
7028¿VariableDeclarator¿¿7600¿pruneNodes¿¿¿{"start":{"line":320,"column":6},"end":{"line":328,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
7029¿ArrowFunctionExpression¿¿7600¿¿¿¿{"start":{"line":320,"column":19},"end":{"line":328,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ArrowFunctionExpression
7030¿ObjectPattern¿¿0¿¿¿¿{"start":{"line":320,"column":20},"end":{"line":320,"column":37},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ObjectPattern
7031¿Property¿¿0¿¿¿¿{"start":{"line":320,"column":22},"end":{"line":320,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Property
7032¿Identifier¿¿0¿nodes¿¿¿{"start":{"line":320,"column":22},"end":{"line":320,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7033¿Identifier¿¿0¿nodes¿¿¿{"start":{"line":320,"column":22},"end":{"line":320,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7034¿Property¿¿0¿¿¿¿{"start":{"line":320,"column":29},"end":{"line":320,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Property
7035¿Identifier¿¿0¿logger¿¿¿{"start":{"line":320,"column":29},"end":{"line":320,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7036¿Identifier¿¿0¿logger¿¿¿{"start":{"line":320,"column":29},"end":{"line":320,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7037¿VariableDeclarator¿¿7733¿id¿¿¿{"start":{"line":321,"column":13},"end":{"line":321,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
7038¿ForInStatement¿¿7733¿¿¿¿{"start":{"line":321,"column":4},"end":{"line":327,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿ForInStatement
7039¿Identifier¿¿7733¿id¿¿¿{"start":{"line":321,"column":13},"end":{"line":321,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7040¿Identifier¿¿7733¿nodes¿¿¿{"start":{"line":321,"column":19},"end":{"line":321,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7041¿VariableDeclarator¿¿7733¿v767¿¿¿{"start":{"line":322,"column":33},"end":{"line":322,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
7042¿MemberExpression¿computed¿7733¿¿¿¿{"start":{"line":322,"column":33},"end":{"line":322,"column":42},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿MemberExpression
7043¿Identifier¿¿7733¿nodes¿¿¿{"start":{"line":322,"column":33},"end":{"line":322,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7044¿Identifier¿¿7733¿id¿¿¿{"start":{"line":322,"column":39},"end":{"line":322,"column":41},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿Identifier
7045¿VariableDeclarator¿¿7733¿keys¿¿¿{"start":{"line":322,"column":14},"end":{"line":322,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿VariableDeclarator
7046¿CallExpression¿¿7733¿¿¿¿{"start":{"line":322,"column":21},"end":{"line":322,"column":43},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/command-injection/secbench/thi.ng-egf_0.3.0/index.js"}¿¿CallExpression
