Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4968¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":997,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Program
8445¿VariableDeclarator¿¿8914¿v965¿¿¿{"start":{"line":901,"column":6},"end":{"line":901,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8446¿CallExpression¿¿8914¿¿¿¿{"start":{"line":901,"column":6},"end":{"line":901,"column":29},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
8447¿MemberExpression¿¿8914¿¿¿¿{"start":{"line":901,"column":6},"end":{"line":901,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
8448¿Identifier¿¿8914¿emitter¿¿¿{"start":{"line":901,"column":6},"end":{"line":901,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8449¿Identifier¿¿8914¿listeners¿¿¿{"start":{"line":901,"column":14},"end":{"line":901,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8450¿Identifier¿¿8914¿type¿¿¿{"start":{"line":901,"column":24},"end":{"line":901,"column":28},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8451¿VariableDeclarator¿¿8914¿v966¿¿¿{"start":{"line":901,"column":6},"end":{"line":901,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8452¿MemberExpression¿¿8914¿¿¿¿{"start":{"line":901,"column":6},"end":{"line":901,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
8453¿Identifier¿¿8914¿v965¿¿¿¿¿Identifier
8454¿Identifier¿¿8914¿length¿¿¿{"start":{"line":901,"column":30},"end":{"line":901,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8455¿VariableDeclarator¿¿8914¿v967¿¿¿{"start":{"line":902,"column":6},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8456¿CallExpression¿¿8914¿¿¿¿{"start":{"line":902,"column":6},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
8457¿MemberExpression¿¿8914¿¿¿¿{"start":{"line":902,"column":6},"end":{"line":902,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
8458¿Identifier¿¿8914¿emitter¿¿¿{"start":{"line":902,"column":6},"end":{"line":902,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8459¿Identifier¿¿8914¿listenerCount¿¿¿{"start":{"line":902,"column":14},"end":{"line":902,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8460¿Identifier¿¿8914¿type¿¿¿{"start":{"line":902,"column":28},"end":{"line":902,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8461¿IfStatement¿¿8914¿¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
8462¿Identifier¿¿8914¿v964¿¿¿¿¿Identifier
8463¿ExpressionStatement¿¿8914¿¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
8464¿AssignmentExpression¿=¿8914¿¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
8465¿Identifier¿¿8914¿count¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8466¿Identifier¿¿8914¿v966¿¿¿¿¿Identifier
8467¿BlockStatement¿¿8914¿¿¿¿¿¿BlockStatement
8468¿ExpressionStatement¿¿8914¿¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
8469¿AssignmentExpression¿=¿8914¿¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
8470¿Identifier¿¿8914¿count¿¿¿{"start":{"line":900,"column":14},"end":{"line":902,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8471¿Identifier¿¿8914¿v967¿¿¿¿¿Identifier
8472¿BlockStatement¿¿8914¿¿¿¿¿¿BlockStatement
8473¿VariableDeclarator¿¿8914¿v968¿¿¿{"start":{"line":904,"column":9},"end":{"line":904,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8474¿BinaryExpression¿>¿8914¿¿¿¿{"start":{"line":904,"column":9},"end":{"line":904,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
8475¿Identifier¿¿8914¿count¿¿¿{"start":{"line":904,"column":9},"end":{"line":904,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8476¿Literal¿number¿8914¿¿0¿¿{"start":{"line":904,"column":17},"end":{"line":904,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
8477¿ReturnStatement¿¿8914¿¿¿¿{"start":{"line":904,"column":2},"end":{"line":904,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ReturnStatement
8478¿Identifier¿¿8914¿v968¿¿¿¿¿Identifier
8479¿BlockStatement¿¿8914¿¿¿¿{"start":{"line":899,"column":38},"end":{"line":905,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
8480¿VariableDeclarator¿¿8760¿normalizeList¿¿¿{"start":{"line":915,"column":0},"end":{"line":925,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8481¿FunctionExpression¿¿8760¿anon¿¿¿{"start":{"line":915,"column":0},"end":{"line":925,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿FunctionExpression
8482¿Identifier¿¿0¿val¿¿¿{"start":{"line":915,"column":24},"end":{"line":915,"column":27},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8483¿Identifier¿¿0¿name¿¿¿{"start":{"line":915,"column":29},"end":{"line":915,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8484¿VariableDeclarator¿¿8917¿v969¿¿¿{"start":{"line":916,"column":13},"end":{"line":916,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8485¿ArrayExpression¿¿8917¿¿¿¿{"start":{"line":916,"column":13},"end":{"line":916,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ArrayExpression
8486¿VariableDeclarator¿¿8917¿v970¿¿¿{"start":{"line":916,"column":30},"end":{"line":916,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8487¿ArrayExpression¿¿8917¿¿¿¿{"start":{"line":916,"column":30},"end":{"line":916,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ArrayExpression
8488¿VariableDeclarator¿¿8917¿v971¿¿¿{"start":{"line":916,"column":23},"end":{"line":916,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8489¿LogicalExpression¿||¿8917¿¿¿¿{"start":{"line":916,"column":23},"end":{"line":916,"column":32},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿LogicalExpression
8490¿Identifier¿¿8917¿val¿¿¿{"start":{"line":916,"column":23},"end":{"line":916,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8491¿Identifier¿¿8917¿v970¿¿¿¿¿Identifier
8492¿VariableDeclarator¿¿8917¿list¿¿¿{"start":{"line":916,"column":6},"end":{"line":916,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8493¿CallExpression¿¿8917¿¿¿¿{"start":{"line":916,"column":13},"end":{"line":916,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿CallExpression
8494¿MemberExpression¿¿8917¿¿¿¿{"start":{"line":916,"column":13},"end":{"line":916,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
8495¿Identifier¿¿8917¿v969¿¿¿¿¿Identifier
8496¿Identifier¿¿8917¿concat¿¿¿{"start":{"line":916,"column":16},"end":{"line":916,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8497¿Identifier¿¿8917¿v971¿¿¿¿¿Identifier
8498¿VariableDeclarator¿¿8917¿i¿¿¿{"start":{"line":918,"column":11},"end":{"line":918,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8499¿Literal¿number¿8917¿¿0¿¿{"start":{"line":918,"column":15},"end":{"line":918,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
8500¿VariableDeclarator¿¿8917¿v972¿¿¿{"start":{"line":918,"column":22},"end":{"line":918,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8501¿MemberExpression¿¿8917¿¿¿¿{"start":{"line":918,"column":22},"end":{"line":918,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
8502¿Identifier¿¿8917¿list¿¿¿{"start":{"line":918,"column":22},"end":{"line":918,"column":26},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8503¿Identifier¿¿8917¿length¿¿¿{"start":{"line":918,"column":27},"end":{"line":918,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8504¿VariableDeclarator¿¿8917¿v973¿¿¿{"start":{"line":918,"column":18},"end":{"line":918,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8505¿BinaryExpression¿<¿8917¿¿¿¿{"start":{"line":918,"column":18},"end":{"line":918,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
8506¿Identifier¿¿8917¿i¿¿¿{"start":{"line":918,"column":18},"end":{"line":918,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8507¿Identifier¿¿8917¿v972¿¿¿¿¿Identifier
8508¿WhileStatement¿¿8917¿¿¿¿{"start":{"line":918,"column":2},"end":{"line":922,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿WhileStatement
8509¿Identifier¿¿8917¿v973¿¿¿¿¿Identifier
8510¿VariableDeclarator¿¿8917¿v975¿¿¿{"start":{"line":919,"column":15},"end":{"line":919,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8511¿MemberExpression¿computed¿8917¿¿¿¿{"start":{"line":919,"column":15},"end":{"line":919,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿MemberExpression
8512¿Identifier¿¿8917¿list¿¿¿{"start":{"line":919,"column":15},"end":{"line":919,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8513¿Identifier¿¿8917¿i¿¿¿{"start":{"line":919,"column":20},"end":{"line":919,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8514¿VariableDeclarator¿¿8917¿v976¿¿¿{"start":{"line":919,"column":8},"end":{"line":919,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8515¿UnaryExpression¿typeof¿8917¿¿¿¿{"start":{"line":919,"column":8},"end":{"line":919,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿UnaryExpression
8516¿Identifier¿¿8917¿v975¿¿¿¿¿Identifier
8517¿VariableDeclarator¿¿8917¿v977¿¿¿{"start":{"line":919,"column":8},"end":{"line":919,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8518¿BinaryExpression¿!==¿8917¿¿¿¿{"start":{"line":919,"column":8},"end":{"line":919,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
8519¿Identifier¿¿8917¿v976¿¿¿¿¿Identifier
8520¿Literal¿string¿8917¿¿'string'¿¿{"start":{"line":919,"column":27},"end":{"line":919,"column":35},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
8521¿IfStatement¿¿8917¿¿¿¿{"start":{"line":919,"column":4},"end":{"line":921,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿IfStatement
8522¿Identifier¿¿8917¿v977¿¿¿¿¿Identifier
8523¿VariableDeclarator¿¿8917¿v978¿¿¿{"start":{"line":920,"column":26},"end":{"line":920,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8524¿BinaryExpression¿+¿8917¿¿¿¿{"start":{"line":920,"column":26},"end":{"line":920,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
8525¿Identifier¿¿8917¿name¿¿¿{"start":{"line":920,"column":26},"end":{"line":920,"column":30},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8526¿Literal¿string¿8917¿¿' must be array of strings or false'¿¿{"start":{"line":920,"column":33},"end":{"line":920,"column":69},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Literal
8527¿VariableDeclarator¿¿8917¿v979¿¿¿{"start":{"line":920,"column":12},"end":{"line":920,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8528¿NewExpression¿¿8917¿¿¿¿{"start":{"line":920,"column":12},"end":{"line":920,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿NewExpression
8529¿Identifier¿¿8917¿TypeError¿¿¿{"start":{"line":920,"column":16},"end":{"line":920,"column":25},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8530¿Identifier¿¿8917¿v978¿¿¿¿¿Identifier
8531¿ThrowStatement¿¿8917¿¿¿¿{"start":{"line":920,"column":6},"end":{"line":920,"column":70},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ThrowStatement
8532¿Identifier¿¿8917¿v979¿¿¿¿¿Identifier
8533¿BlockStatement¿¿8917¿¿¿¿{"start":{"line":919,"column":37},"end":{"line":921,"column":5},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BlockStatement
8534¿VariableDeclarator¿¿8917¿v974¿¿¿{"start":{"line":918,"column":35},"end":{"line":918,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿VariableDeclarator
8535¿UpdateExpression¿¿8917¿¿¿¿{"start":{"line":918,"column":35},"end":{"line":918,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿UpdateExpression
8536¿Identifier¿¿8917¿i¿¿¿{"start":{"line":918,"column":35},"end":{"line":918,"column":36},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8537¿ExpressionStatement¿¿8917¿¿¿¿{"start":{"line":918,"column":2},"end":{"line":922,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿ExpressionStatement
8538¿AssignmentExpression¿=¿8917¿¿¿¿{"start":{"line":918,"column":2},"end":{"line":922,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿AssignmentExpression
8539¿Identifier¿¿8917¿v973¿¿¿{"start":{"line":918,"column":2},"end":{"line":922,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
8540¿BinaryExpression¿<¿8917¿¿¿¿{"start":{"line":918,"column":18},"end":{"line":918,"column":33},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿BinaryExpression
8541¿Identifier¿¿8917¿i¿¿¿{"start":{"line":918,"column":18},"end":{"line":918,"column":19},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/send/index.js"}¿¿Identifier
