Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4329¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":1142,"column":1},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Program
7242¿ReturnStatement¿¿7742¿¿¿¿{"start":{"line":1032,"column":14},"end":{"line":1032,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ReturnStatement
7243¿BlockStatement¿¿7742¿¿¿¿¿¿BlockStatement
7244¿ExpressionStatement¿¿7742¿¿¿¿{"start":{"line":1033,"column":4},"end":{"line":1033,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7245¿AssignmentExpression¿=¿7742¿¿¿¿{"start":{"line":1033,"column":4},"end":{"line":1033,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿AssignmentExpression
7246¿Identifier¿¿7742¿done¿¿¿{"start":{"line":1033,"column":4},"end":{"line":1033,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7247¿Literal¿boolean¿7742¿¿true¿¿{"start":{"line":1033,"column":11},"end":{"line":1033,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7248¿VariableDeclarator¿¿7742¿err¿¿¿{"start":{"line":1035,"column":8},"end":{"line":1035,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7249¿NewExpression¿¿7742¿¿¿¿{"start":{"line":1035,"column":14},"end":{"line":1035,"column":39},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿NewExpression
7250¿Identifier¿¿7742¿Error¿¿¿{"start":{"line":1035,"column":18},"end":{"line":1035,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7251¿Literal¿string¿7742¿¿'EISDIR, read'¿¿{"start":{"line":1035,"column":24},"end":{"line":1035,"column":38},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7252¿ExpressionStatement¿¿7742¿¿¿¿{"start":{"line":1036,"column":4},"end":{"line":1036,"column":24},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7253¿AssignmentExpression¿=¿7742¿¿¿¿{"start":{"line":1036,"column":4},"end":{"line":1036,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿AssignmentExpression
7254¿MemberExpression¿¿7742¿¿¿¿{"start":{"line":1036,"column":4},"end":{"line":1036,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿MemberExpression
7255¿Identifier¿¿7742¿err¿¿¿{"start":{"line":1036,"column":4},"end":{"line":1036,"column":7},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7256¿Identifier¿¿7742¿code¿¿¿{"start":{"line":1036,"column":8},"end":{"line":1036,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7257¿Literal¿string¿7742¿¿'EISDIR'¿¿{"start":{"line":1036,"column":15},"end":{"line":1036,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7258¿VariableDeclarator¿¿7742¿v694¿¿¿{"start":{"line":1037,"column":4},"end":{"line":1037,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7259¿CallExpression¿¿7742¿¿¿¿{"start":{"line":1037,"column":4},"end":{"line":1037,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿CallExpression
7260¿Identifier¿¿7742¿callback¿¿¿{"start":{"line":1037,"column":4},"end":{"line":1037,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7261¿Identifier¿¿7742¿err¿¿¿{"start":{"line":1037,"column":13},"end":{"line":1037,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7262¿ExpressionStatement¿¿7742¿¿¿¿{"start":{"line":1037,"column":4},"end":{"line":1037,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7263¿Identifier¿¿7742¿v694¿¿¿¿¿Identifier
7264¿BlockStatement¿¿7742¿¿¿¿{"start":{"line":1031,"column":25},"end":{"line":1038,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿BlockStatement
7265¿VariableDeclarator¿¿7737¿onerror¿¿¿{"start":{"line":1041,"column":2},"end":{"line":1045,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7266¿FunctionExpression¿¿7737¿anon¿¿¿{"start":{"line":1041,"column":2},"end":{"line":1045,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿FunctionExpression
7267¿Identifier¿¿0¿err¿¿¿{"start":{"line":1041,"column":19},"end":{"line":1041,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7268¿IfStatement¿¿7745¿¿¿¿{"start":{"line":1042,"column":4},"end":{"line":1042,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿IfStatement
7269¿Identifier¿¿7745¿done¿¿¿{"start":{"line":1042,"column":8},"end":{"line":1042,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7270¿ReturnStatement¿¿7745¿¿¿¿{"start":{"line":1042,"column":14},"end":{"line":1042,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ReturnStatement
7271¿BlockStatement¿¿7745¿¿¿¿¿¿BlockStatement
7272¿ExpressionStatement¿¿7745¿¿¿¿{"start":{"line":1043,"column":4},"end":{"line":1043,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7273¿AssignmentExpression¿=¿7745¿¿¿¿{"start":{"line":1043,"column":4},"end":{"line":1043,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿AssignmentExpression
7274¿Identifier¿¿7745¿done¿¿¿{"start":{"line":1043,"column":4},"end":{"line":1043,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7275¿Literal¿boolean¿7745¿¿true¿¿{"start":{"line":1043,"column":11},"end":{"line":1043,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7276¿VariableDeclarator¿¿7745¿v695¿¿¿{"start":{"line":1044,"column":4},"end":{"line":1044,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7277¿CallExpression¿¿7745¿¿¿¿{"start":{"line":1044,"column":4},"end":{"line":1044,"column":17},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿CallExpression
7278¿Identifier¿¿7745¿callback¿¿¿{"start":{"line":1044,"column":4},"end":{"line":1044,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7279¿Identifier¿¿7745¿err¿¿¿{"start":{"line":1044,"column":13},"end":{"line":1044,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7280¿ExpressionStatement¿¿7745¿¿¿¿{"start":{"line":1044,"column":4},"end":{"line":1044,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7281¿Identifier¿¿7745¿v695¿¿¿¿¿Identifier
7282¿BlockStatement¿¿7745¿¿¿¿{"start":{"line":1041,"column":24},"end":{"line":1045,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿BlockStatement
7283¿VariableDeclarator¿¿7737¿onend¿¿¿{"start":{"line":1048,"column":2},"end":{"line":1052,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7284¿FunctionExpression¿¿7737¿anon¿¿¿{"start":{"line":1048,"column":2},"end":{"line":1052,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿FunctionExpression
7285¿IfStatement¿¿7748¿¿¿¿{"start":{"line":1049,"column":4},"end":{"line":1049,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿IfStatement
7286¿Identifier¿¿7748¿done¿¿¿{"start":{"line":1049,"column":8},"end":{"line":1049,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7287¿ReturnStatement¿¿7748¿¿¿¿{"start":{"line":1049,"column":14},"end":{"line":1049,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ReturnStatement
7288¿BlockStatement¿¿7748¿¿¿¿¿¿BlockStatement
7289¿ExpressionStatement¿¿7748¿¿¿¿{"start":{"line":1050,"column":4},"end":{"line":1050,"column":16},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7290¿AssignmentExpression¿=¿7748¿¿¿¿{"start":{"line":1050,"column":4},"end":{"line":1050,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿AssignmentExpression
7291¿Identifier¿¿7748¿done¿¿¿{"start":{"line":1050,"column":4},"end":{"line":1050,"column":8},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7292¿Literal¿boolean¿7748¿¿true¿¿{"start":{"line":1050,"column":11},"end":{"line":1050,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7293¿VariableDeclarator¿¿7748¿v696¿¿¿{"start":{"line":1051,"column":4},"end":{"line":1051,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7294¿CallExpression¿¿7748¿¿¿¿{"start":{"line":1051,"column":4},"end":{"line":1051,"column":14},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿CallExpression
7295¿Identifier¿¿7748¿callback¿¿¿{"start":{"line":1051,"column":4},"end":{"line":1051,"column":12},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7296¿ExpressionStatement¿¿7748¿¿¿¿{"start":{"line":1051,"column":4},"end":{"line":1051,"column":15},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7297¿Identifier¿¿7748¿v696¿¿¿¿¿Identifier
7298¿BlockStatement¿¿7748¿¿¿¿{"start":{"line":1048,"column":19},"end":{"line":1052,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿BlockStatement
7299¿VariableDeclarator¿¿7737¿onfile¿¿¿{"start":{"line":1055,"column":2},"end":{"line":1057,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7300¿FunctionExpression¿¿7737¿anon¿¿¿{"start":{"line":1055,"column":2},"end":{"line":1057,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿FunctionExpression
7301¿ExpressionStatement¿¿7751¿¿¿¿{"start":{"line":1056,"column":4},"end":{"line":1056,"column":22},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ExpressionStatement
7302¿AssignmentExpression¿=¿7751¿¿¿¿{"start":{"line":1056,"column":4},"end":{"line":1056,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿AssignmentExpression
7303¿Identifier¿¿7751¿streaming¿¿¿{"start":{"line":1056,"column":4},"end":{"line":1056,"column":13},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7304¿Literal¿boolean¿7751¿¿false¿¿{"start":{"line":1056,"column":16},"end":{"line":1056,"column":21},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7305¿BlockStatement¿¿7751¿¿¿¿{"start":{"line":1055,"column":20},"end":{"line":1057,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿BlockStatement
7306¿VariableDeclarator¿¿7737¿onfinish¿¿¿{"start":{"line":1060,"column":2},"end":{"line":1075,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7307¿FunctionExpression¿¿7737¿anon¿¿¿{"start":{"line":1060,"column":2},"end":{"line":1075,"column":3},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿FunctionExpression
7308¿Identifier¿¿0¿err¿¿¿{"start":{"line":1060,"column":20},"end":{"line":1060,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7309¿VariableDeclarator¿¿7753¿v697¿¿¿{"start":{"line":1061,"column":15},"end":{"line":1061,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7310¿MemberExpression¿¿7753¿¿¿¿{"start":{"line":1061,"column":15},"end":{"line":1061,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿MemberExpression
7311¿Identifier¿¿7753¿err¿¿¿{"start":{"line":1061,"column":15},"end":{"line":1061,"column":18},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7312¿Identifier¿¿7753¿code¿¿¿{"start":{"line":1061,"column":19},"end":{"line":1061,"column":23},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7313¿VariableDeclarator¿¿7753¿v698¿¿¿{"start":{"line":1061,"column":15},"end":{"line":1061,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7314¿BinaryExpression¿===¿7753¿¿¿¿{"start":{"line":1061,"column":15},"end":{"line":1061,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿BinaryExpression
7315¿Identifier¿¿7753¿v697¿¿¿¿¿Identifier
7316¿Literal¿string¿7753¿¿'ECONNRESET'¿¿{"start":{"line":1061,"column":28},"end":{"line":1061,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Literal
7317¿VariableDeclarator¿¿7753¿v699¿¿¿{"start":{"line":1061,"column":8},"end":{"line":1061,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7318¿LogicalExpression¿&&¿7753¿¿¿¿{"start":{"line":1061,"column":8},"end":{"line":1061,"column":40},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿LogicalExpression
7319¿Identifier¿¿7753¿err¿¿¿{"start":{"line":1061,"column":8},"end":{"line":1061,"column":11},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7320¿Identifier¿¿7753¿v698¿¿¿¿¿Identifier
7321¿IfStatement¿¿7753¿¿¿¿{"start":{"line":1061,"column":4},"end":{"line":1061,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿IfStatement
7322¿Identifier¿¿7753¿v699¿¿¿¿¿Identifier
7323¿VariableDeclarator¿¿7753¿v700¿¿¿{"start":{"line":1061,"column":49},"end":{"line":1061,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿VariableDeclarator
7324¿CallExpression¿¿7753¿¿¿¿{"start":{"line":1061,"column":49},"end":{"line":1061,"column":60},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿CallExpression
7325¿Identifier¿¿7753¿onaborted¿¿¿{"start":{"line":1061,"column":49},"end":{"line":1061,"column":58},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿Identifier
7326¿ReturnStatement¿¿7753¿¿¿¿{"start":{"line":1061,"column":42},"end":{"line":1061,"column":61},"fname":"/Users/elza/Documents/Final_Dataset/JS_totals/Secure/path_traversal/github/express/response.js"}¿¿ReturnStatement
